,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
88,"(0, 0, 0)","(1825, 257, 0.878451)","(1867, 251, 0.903412)","(1896, 295, 0.994074)","(1893, 339, 0.940878)","(1796, 265, 0.90467)","(1787, 319, 0.860827)","(1805, 318, 0.341546)","(1849, 362, 0.850909)","(1870, 359, 0.824806)","(1837, 439, 0.839695)","(1828, 527, 0.914735)","(1834, 365, 0.835914)","(1864, 442, 0.861216)","(1923, 501, 0.868651)","(0, 0, 0)","(0, 0, 0)","(1846, 221, 0.843654)","(1805, 221, 0.896639)","(1923, 521, 0.320132)","(1923, 521, 0.329908)","(1923, 504, 0.607655)","(1796, 527, 0.885741)","(1802, 527, 0.854897)","(1837, 533, 0.85189)"
89,"(0, 0, 0)","(1822, 262, 0.883226)","(1849, 254, 0.902957)","(1893, 295, 1.0291)","(1875, 339, 0.921948)","(1781, 265, 0.893873)","(1775, 321, 0.926707)","(1784, 315, 0.311834)","(1837, 363, 0.836125)","(1852, 362, 0.82247)","(1825, 442, 0.870919)","(1814, 527, 0.858375)","(1822, 365, 0.864853)","(1843, 448, 0.838854)","(1922, 486, 0.795208)","(0, 0, 0)","(0, 0, 0)","(1828, 221, 0.870774)","(1799, 224, 0.92753)","(1922, 527, 0.503612)","(1923, 521, 0.552266)","(1922, 486, 0.650531)","(1778, 524, 0.85263)","(1781, 521, 0.741459)","(1819, 533, 0.859336)"
90,"(0, 0, 0)","(1802, 268, 0.925033)","(1840, 265, 0.859966)","(1873, 304, 0.922544)","(1864, 345, 0.861068)","(1775, 268, 0.950188)","(1766, 327, 0.822784)","(1787, 321, 0.334914)","(1825, 366, 0.835562)","(1846, 365, 0.830056)","(1816, 451, 0.819418)","(1799, 527, 0.919378)","(1805, 368, 0.825634)","(1819, 454, 0.86303)","(1887, 477, 0.818065)","(0, 0, 0)","(0, 0, 0)","(1819, 224, 0.866856)","(1778, 224, 0.880349)","(1896, 507, 0.604915)","(1899, 504, 0.573254)","(1893, 471, 0.693629)","(1772, 527, 0.759727)","(1778, 527, 0.725589)","(1802, 533, 0.867958)"
91,"(0, 0, 0)","(1799, 271, 0.94214)","(1825, 271, 0.98518)","(1866, 315, 0.995443)","(1849, 354, 0.855903)","(1761, 274, 0.868048)","(1755, 339, 0.971036)","(1778, 339, 0.330991)","(1808, 377, 0.805545)","(1825, 371, 0.833094)","(1802, 457, 0.898889)","(1799, 527, 0.888275)","(1796, 383, 0.827737)","(1799, 460, 0.890883)","(1867, 463, 0.858622)","(0, 0, 0)","(0, 0, 0)","(1802, 230, 0.85368)","(1775, 242, 0.885462)","(1890, 504, 0.78693)","(1890, 489, 0.775603)","(1872, 457, 0.853214)","(1758, 533, 0.78707)","(1769, 530, 0.735097)","(1799, 536, 0.866101)"
92,"(0, 0, 0)","(1778, 280, 0.876262)","(1816, 277, 0.858636)","(1849, 321, 0.962562)","(1834, 365, 0.814206)","(1752, 283, 0.892142)","(1752, 336, 0.89548)","(1749, 359, 0.804078)","(1799, 380, 0.827939)","(1817, 380, 0.777037)","(1793, 457, 0.860627)","(1796, 527, 0.867395)","(1778, 383, 0.890404)","(1778, 460, 0.896839)","(1840, 460, 0.88998)","(0, 0, 0)","(0, 0, 0)","(1796, 245, 0.836238)","(1755, 245, 0.93584)","(1869, 495, 0.759087)","(1869, 483, 0.821381)","(1846, 454, 0.862664)","(1755, 533, 0.824903)","(1766, 530, 0.744868)","(1799, 536, 0.924029)"
93,"(0, 0, 0)","(1775, 289, 0.920819)","(1802, 289, 0.921235)","(1828, 336, 0.868599)","(1822, 357, 0.44641)","(1746, 289, 0.877154)","(1752, 336, 0.92404)","(1731, 365, 0.906274)","(1781, 383, 0.83479)","(1802, 383, 0.868538)","(1778, 457, 0.906053)","(1796, 527, 0.870929)","(1772, 383, 0.853392)","(1755, 460, 0.912455)","(1816, 460, 0.838283)","(0, 0, 0)","(0, 0, 0)","(1778, 245, 0.870539)","(1752, 248, 0.845426)","(1837, 489, 0.60838)","(1837, 483, 0.706149)","(1822, 451, 0.800447)","(1755, 536, 0.826761)","(1766, 530, 0.743683)","(1799, 536, 0.923828)"
94,"(0, 0, 0)","(1755, 283, 0.889033)","(1781, 280, 0.87251)","(1805, 327, 0.818399)","(1799, 342, 0.331966)","(1731, 286, 0.88401)","(1743, 324, 0.832287)","(1725, 360, 0.85535)","(1769, 383, 0.801314)","(1781, 383, 0.79978)","(1775, 457, 0.884407)","(1793, 527, 0.863744)","(1752, 383, 0.854254)","(1743, 457, 0.826035)","(1799, 460, 0.83623)","(0, 0, 0)","(0, 0, 0)","(1764, 245, 0.679354)","(1731, 248, 0.89747)","(1814, 495, 0.451045)","(1816, 486, 0.549357)","(1802, 454, 0.746755)","(1761, 536, 0.778329)","(1769, 530, 0.694433)","(1799, 533, 0.869845)"
95,"(8, 310, 0.210129)","(8, 339, 0.392795)","(8, 339, 0.161547)","(0, 0, 0)","(0, 0, 0)","(8, 339, 0.850551)","(0, 0, 0)","(0, 0, 0)","(8, 413, 0.225407)","(8, 416, 0.110348)","(0, 0, 0)","(0, 0, 0)","(8, 418, 0.474236)","(8, 510, 0.179049)","(0, 0, 0)","(8, 298, 0.0900899)","(8, 301, 0.218303)","(0, 0, 0)","(8, 310, 0.317202)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
96,"(8, 315, 0.298825)","(8, 342, 0.42972)","(8, 342, 0.111766)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 433, 0.205652)","(8, 436, 0.0781689)","(0, 0, 0)","(0, 0, 0)","(8, 436, 0.49606)","(8, 533, 0.158765)","(0, 0, 0)","(8, 312, 0.14607)","(8, 307, 0.30467)","(0, 0, 0)","(8, 313, 0.365165)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
97,"(8, 318, 0.27905)","(8, 345, 0.412536)","(8, 342, 0.104872)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 433, 0.204636)","(8, 436, 0.0770698)","(0, 0, 0)","(0, 0, 0)","(8, 436, 0.49243)","(8, 533, 0.151417)","(0, 0, 0)","(8, 312, 0.136185)","(8, 309, 0.282792)","(0, 0, 0)","(8, 313, 0.349538)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
98,"(8, 318, 0.284096)","(8, 345, 0.411029)","(8, 342, 0.103768)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 433, 0.202692)","(8, 436, 0.0757076)","(0, 0, 0)","(0, 0, 0)","(8, 436, 0.487937)","(8, 533, 0.14438)","(0, 0, 0)","(8, 312, 0.138119)","(8, 309, 0.286262)","(0, 0, 0)","(8, 315, 0.348808)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
99,"(8, 318, 0.281516)","(8, 345, 0.407261)","(8, 342, 0.0994855)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 433, 0.20458)","(8, 436, 0.077123)","(0, 0, 0)","(0, 0, 0)","(8, 436, 0.492842)","(8, 533, 0.151663)","(0, 0, 0)","(8, 312, 0.137255)","(8, 309, 0.284213)","(0, 0, 0)","(8, 315, 0.349044)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
100,"(8, 339, 0.127152)","(8, 365, 0.315242)","(8, 362, 0.100002)","(0, 0, 0)","(0, 0, 0)","(6, 363, 0.872096)","(36, 412, 0.877697)","(33, 445, 0.813584)","(8, 454, 0.23319)","(8, 457, 0.0834537)","(0, 0, 0)","(0, 0, 0)","(8, 457, 0.597062)","(8, 533, 0.28918)","(8, 610, 0.289889)","(0, 0, 0)","(8, 327, 0.14562)","(0, 0, 0)","(8, 333, 0.299777)","(8, 624, 0.17404)","(8, 624, 0.162482)","(8, 621, 0.209337)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
101,"(8, 339, 0.120186)","(8, 365, 0.308177)","(8, 362, 0.0979094)","(0, 0, 0)","(0, 0, 0)","(6, 363, 0.870907)","(36, 412, 0.875722)","(33, 445, 0.81489)","(8, 454, 0.229418)","(8, 457, 0.0815125)","(0, 0, 0)","(0, 0, 0)","(8, 457, 0.590532)","(8, 533, 0.290197)","(8, 610, 0.29544)","(0, 0, 0)","(8, 327, 0.138484)","(0, 0, 0)","(8, 333, 0.289569)","(8, 624, 0.177246)","(8, 624, 0.165822)","(8, 621, 0.213243)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
102,"(8, 339, 0.11855)","(8, 365, 0.306032)","(8, 362, 0.0985051)","(0, 0, 0)","(0, 0, 0)","(6, 363, 0.870821)","(36, 412, 0.874016)","(33, 445, 0.814071)","(8, 454, 0.230448)","(8, 457, 0.0824155)","(0, 0, 0)","(0, 0, 0)","(8, 457, 0.591873)","(8, 533, 0.291019)","(8, 610, 0.295148)","(0, 0, 0)","(8, 327, 0.136617)","(0, 0, 0)","(8, 333, 0.286957)","(8, 624, 0.176507)","(8, 624, 0.164924)","(8, 621, 0.213348)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
103,"(8, 339, 0.117677)","(8, 363, 0.30423)","(8, 362, 0.0977703)","(0, 0, 0)","(0, 0, 0)","(6, 363, 0.87044)","(36, 412, 0.873289)","(33, 445, 0.813931)","(8, 454, 0.229093)","(8, 457, 0.0820079)","(0, 0, 0)","(0, 0, 0)","(8, 457, 0.590328)","(8, 533, 0.287794)","(8, 610, 0.291862)","(0, 0, 0)","(8, 327, 0.135629)","(0, 0, 0)","(8, 333, 0.285439)","(8, 624, 0.174644)","(8, 624, 0.163201)","(8, 621, 0.211153)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
104,"(8, 342, 0.150091)","(8, 374, 0.237959)","(8, 368, 0.0766437)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.161489)","(8, 480, 0.0599895)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.537173)","(8, 554, 0.435941)","(8, 613, 0.422573)","(0, 0, 0)","(8, 333, 0.139082)","(0, 0, 0)","(8, 339, 0.25624)","(30, 624, 0.381486)","(30, 622, 0.425734)","(8, 622, 0.336541)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
105,"(8, 342, 0.157766)","(8, 371, 0.236186)","(8, 368, 0.0770507)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 480, 0.170701)","(8, 480, 0.0647159)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.552653)","(8, 554, 0.445062)","(8, 616, 0.412189)","(0, 0, 0)","(8, 333, 0.1452)","(0, 0, 0)","(8, 339, 0.257255)","(27, 624, 0.369463)","(30, 622, 0.410239)","(8, 622, 0.323676)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
106,"(8, 342, 0.155478)","(8, 371, 0.236585)","(8, 368, 0.0794077)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.170351)","(8, 480, 0.0654062)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.54861)","(8, 554, 0.43938)","(8, 616, 0.410182)","(0, 0, 0)","(8, 333, 0.14326)","(0, 0, 0)","(8, 339, 0.25469)","(30, 624, 0.366982)","(30, 622, 0.407809)","(8, 622, 0.323355)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
107,"(8, 342, 0.156522)","(8, 371, 0.239375)","(8, 368, 0.0799153)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.17103)","(8, 480, 0.0663078)","(0, 0, 0)","(0, 0, 0)","(8, 477, 0.549994)","(8, 554, 0.436819)","(8, 616, 0.41702)","(0, 0, 0)","(8, 333, 0.144622)","(0, 0, 0)","(8, 339, 0.256337)","(30, 624, 0.374476)","(30, 622, 0.414952)","(8, 622, 0.329509)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
108,"(8, 333, 0.227633)","(8, 374, 0.233955)","(8, 368, 0.0941506)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.142108)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.50974)","(8, 577, 0.254829)","(8, 621, 0.282538)","(0, 0, 0)","(8, 321, 0.267782)","(0, 0, 0)","(8, 327, 0.344367)","(24, 625, 0.16502)","(33, 622, 0.197131)","(8, 625, 0.186867)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
109,"(8, 333, 0.236422)","(8, 374, 0.233364)","(8, 368, 0.0939516)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.141648)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.510602)","(8, 577, 0.256289)","(8, 621, 0.276015)","(8, 321, 0.0840533)","(8, 321, 0.278671)","(0, 0, 0)","(8, 327, 0.348929)","(0, 0, 0)","(0, 0, 0)","(8, 625, 0.182478)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
110,"(8, 333, 0.235937)","(8, 374, 0.233425)","(8, 368, 0.0941972)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.141679)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.510643)","(8, 577, 0.25634)","(8, 621, 0.276159)","(8, 321, 0.0836429)","(8, 321, 0.278192)","(0, 0, 0)","(8, 327, 0.349198)","(0, 0, 0)","(0, 0, 0)","(8, 625, 0.182585)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
111,"(8, 333, 0.235952)","(8, 374, 0.233589)","(8, 368, 0.0944906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.14074)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.509498)","(8, 577, 0.254058)","(8, 622, 0.272548)","(8, 321, 0.0836658)","(8, 321, 0.278244)","(0, 0, 0)","(8, 327, 0.349195)","(0, 0, 0)","(0, 0, 0)","(8, 625, 0.179057)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
112,"(8, 333, 0.368224)","(8, 371, 0.260393)","(8, 368, 0.0635064)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 495, 0.157192)","(8, 492, 0.0616827)","(0, 0, 0)","(0, 0, 0)","(8, 489, 0.543414)","(8, 571, 0.263633)","(8, 621, 0.123608)","(8, 321, 0.119814)","(8, 318, 0.437635)","(0, 0, 0)","(8, 321, 0.458106)","(8, 624, 0.0981865)","(8, 622, 0.0861533)","(8, 627, 0.0855364)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
113,"(8, 333, 0.364928)","(8, 371, 0.260736)","(8, 368, 0.0641385)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 495, 0.153689)","(8, 492, 0.0599483)","(0, 0, 0)","(0, 0, 0)","(8, 489, 0.539529)","(8, 571, 0.265103)","(8, 621, 0.122154)","(8, 321, 0.116242)","(8, 318, 0.433739)","(0, 0, 0)","(8, 324, 0.459304)","(8, 624, 0.0963327)","(8, 622, 0.084527)","(8, 627, 0.0836254)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
114,"(8, 333, 0.363152)","(8, 371, 0.261543)","(8, 368, 0.0629186)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.154593)","(8, 492, 0.0599773)","(0, 0, 0)","(0, 0, 0)","(8, 489, 0.541172)","(8, 571, 0.267922)","(8, 621, 0.123039)","(8, 321, 0.11483)","(8, 318, 0.433712)","(0, 0, 0)","(8, 324, 0.463395)","(8, 624, 0.0969919)","(8, 622, 0.0851957)","(8, 627, 0.0842379)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
115,"(8, 333, 0.363152)","(8, 371, 0.261543)","(8, 368, 0.0629186)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 492, 0.154593)","(8, 492, 0.0599773)","(0, 0, 0)","(0, 0, 0)","(8, 489, 0.541172)","(8, 571, 0.267922)","(8, 621, 0.123039)","(8, 321, 0.11483)","(8, 318, 0.433712)","(0, 0, 0)","(8, 324, 0.463395)","(8, 624, 0.0969919)","(8, 622, 0.0851957)","(8, 627, 0.0842379)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
116,"(8, 330, 0.429286)","(8, 369, 0.299775)","(8, 366, 0.0922752)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 483, 0.266903)","(8, 483, 0.105573)","(8, 551, 0.0532415)","(0, 0, 0)","(8, 480, 0.684034)","(8, 554, 0.398956)","(8, 613, 0.28695)","(8, 321, 0.182016)","(8, 318, 0.462628)","(0, 0, 0)","(8, 324, 0.415448)","(8, 627, 0.210166)","(8, 627, 0.200697)","(8, 621, 0.199532)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
117,"(8, 330, 0.439695)","(8, 369, 0.298752)","(8, 366, 0.0915864)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 483, 0.264571)","(8, 483, 0.103892)","(0, 0, 0)","(0, 0, 0)","(8, 480, 0.682659)","(8, 554, 0.394836)","(8, 613, 0.280895)","(8, 319, 0.187528)","(8, 318, 0.466947)","(0, 0, 0)","(8, 324, 0.399921)","(8, 627, 0.210825)","(8, 627, 0.200067)","(8, 621, 0.194904)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
118,"(8, 330, 0.441728)","(8, 369, 0.300014)","(8, 366, 0.0903338)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 483, 0.263913)","(8, 483, 0.103784)","(0, 0, 0)","(0, 0, 0)","(8, 480, 0.68235)","(8, 554, 0.392735)","(8, 613, 0.278782)","(8, 319, 0.189029)","(8, 318, 0.469585)","(0, 0, 0)","(8, 324, 0.401152)","(8, 627, 0.209694)","(8, 627, 0.198743)","(8, 621, 0.193508)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
119,"(8, 330, 0.441767)","(8, 369, 0.30003)","(8, 366, 0.0903393)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 483, 0.263915)","(8, 483, 0.103784)","(0, 0, 0)","(0, 0, 0)","(8, 480, 0.682353)","(8, 554, 0.392739)","(8, 613, 0.278783)","(8, 319, 0.189069)","(8, 318, 0.469615)","(0, 0, 0)","(8, 324, 0.401142)","(8, 627, 0.209695)","(8, 627, 0.198744)","(8, 621, 0.193509)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
120,"(8, 336, 0.657419)","(8, 366, 0.496083)","(8, 363, 0.0750737)","(0, 0, 0)","(0, 0, 0)","(30, 365, 0.876673)","(56, 433, 0.941883)","(24, 469, 0.751901)","(8, 480, 0.411507)","(8, 483, 0.158039)","(8, 551, 0.0797547)","(0, 0, 0)","(8, 483, 0.81311)","(8, 557, 0.583222)","(8, 621, 0.385327)","(8, 324, 0.450682)","(8, 321, 0.67595)","(8, 333, 0.122115)","(8, 330, 0.387115)","(8, 639, 0.235384)","(8, 639, 0.244177)","(8, 627, 0.250874)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
121,"(8, 336, 0.667039)","(8, 366, 0.499379)","(8, 363, 0.0753167)","(0, 0, 0)","(0, 0, 0)","(30, 365, 0.877841)","(56, 433, 0.941606)","(24, 469, 0.752411)","(8, 480, 0.407331)","(8, 483, 0.155136)","(8, 551, 0.0801474)","(0, 0, 0)","(8, 483, 0.811799)","(8, 557, 0.582902)","(8, 621, 0.391524)","(8, 324, 0.460115)","(8, 321, 0.678602)","(8, 333, 0.126289)","(8, 330, 0.377448)","(8, 639, 0.2355)","(8, 639, 0.244469)","(8, 627, 0.254237)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
122,"(8, 336, 0.667066)","(8, 366, 0.499542)","(8, 363, 0.0753338)","(0, 0, 0)","(0, 0, 0)","(30, 365, 0.877871)","(56, 433, 0.941182)","(24, 469, 0.753241)","(8, 480, 0.406205)","(8, 483, 0.154418)","(8, 551, 0.0806907)","(0, 0, 0)","(8, 483, 0.81119)","(8, 557, 0.582599)","(8, 621, 0.391831)","(8, 324, 0.460117)","(8, 321, 0.678592)","(8, 333, 0.126313)","(8, 330, 0.377285)","(8, 639, 0.235561)","(8, 639, 0.244539)","(8, 627, 0.254484)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
123,"(8, 336, 0.667067)","(8, 366, 0.499543)","(8, 363, 0.0753339)","(0, 0, 0)","(0, 0, 0)","(30, 365, 0.877872)","(56, 433, 0.941181)","(24, 469, 0.753243)","(8, 480, 0.406206)","(8, 483, 0.15442)","(8, 551, 0.0806907)","(0, 0, 0)","(8, 483, 0.811192)","(8, 557, 0.582601)","(8, 621, 0.391834)","(8, 324, 0.460118)","(8, 321, 0.678592)","(8, 333, 0.126313)","(8, 330, 0.377285)","(8, 639, 0.235563)","(8, 639, 0.244541)","(8, 627, 0.254486)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
124,"(6, 336, 0.880034)","(8, 366, 0.761372)","(8, 365, 0.0828402)","(0, 0, 0)","(0, 0, 0)","(36, 368, 0.898571)","(59, 433, 0.943921)","(33, 466, 0.849123)","(8, 480, 0.553733)","(8, 480, 0.180501)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 321, 0.894901)","(24, 321, 0.770251)","(8, 321, 0.396985)","(30, 324, 0.163575)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
125,"(6, 333, 0.880931)","(8, 366, 0.761136)","(8, 365, 0.081486)","(0, 0, 0)","(0, 0, 0)","(36, 368, 0.897531)","(59, 433, 0.944304)","(33, 466, 0.850473)","(8, 480, 0.552552)","(8, 480, 0.178761)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 321, 0.899346)","(24, 321, 0.77395)","(8, 321, 0.40004)","(30, 324, 0.165384)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
126,"(6, 333, 0.880989)","(8, 366, 0.761078)","(8, 365, 0.0814546)","(0, 0, 0)","(0, 0, 0)","(36, 368, 0.897217)","(59, 433, 0.944106)","(33, 466, 0.850485)","(8, 480, 0.553119)","(8, 480, 0.179069)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 321, 0.899444)","(24, 321, 0.774115)","(8, 321, 0.40004)","(30, 324, 0.165682)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
127,"(6, 333, 0.88095)","(8, 366, 0.759785)","(8, 365, 0.0809443)","(0, 0, 0)","(0, 0, 0)","(36, 368, 0.896967)","(59, 433, 0.945489)","(33, 466, 0.849572)","(8, 480, 0.551002)","(8, 480, 0.178372)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(8, 321, 0.89938)","(24, 321, 0.774188)","(8, 321, 0.399449)","(30, 324, 0.165204)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
128,"(30, 333, 0.861053)","(8, 368, 0.751335)","(8, 365, 0.0621241)","(0, 0, 0)","(0, 0, 0)","(39, 369, 0.889278)","(59, 433, 0.940959)","(36, 468, 0.859131)","(8, 486, 0.674149)","(8, 486, 0.239388)","(8, 566, 0.142336)","(8, 601, 0.171861)","(18, 486, 0.797104)","(8, 563, 0.780496)","(8, 601, 0.559263)","(0, 0, 0)","(33, 319, 0.843672)","(8, 321, 0.570886)","(0, 0, 0)","(8, 619, 0.38035)","(0, 0, 0)","(21, 604, 0.398579)","(8, 610, 0.0757033)","(8, 610, 0.0645166)","(0, 0, 0)"
129,"(30, 333, 0.861614)","(8, 368, 0.749364)","(8, 365, 0.0608801)","(0, 0, 0)","(0, 0, 0)","(39, 369, 0.8889)","(59, 433, 0.939887)","(36, 468, 0.858346)","(8, 486, 0.673428)","(8, 486, 0.239211)","(8, 566, 0.143345)","(8, 601, 0.173894)","(18, 486, 0.79583)","(8, 563, 0.778221)","(8, 601, 0.544463)","(0, 0, 0)","(33, 319, 0.846475)","(8, 321, 0.569446)","(0, 0, 0)","(8, 619, 0.367519)","(0, 0, 0)","(21, 604, 0.383832)","(8, 610, 0.076551)","(8, 607, 0.0652642)","(0, 0, 0)"
130,"(30, 333, 0.861937)","(8, 368, 0.747822)","(8, 365, 0.0602069)","(0, 0, 0)","(0, 0, 0)","(39, 369, 0.889272)","(59, 433, 0.939273)","(36, 468, 0.858249)","(8, 486, 0.672338)","(8, 486, 0.238743)","(8, 566, 0.143635)","(8, 601, 0.174663)","(18, 486, 0.795491)","(8, 563, 0.77831)","(8, 601, 0.543284)","(0, 0, 0)","(33, 319, 0.844989)","(8, 321, 0.569212)","(0, 0, 0)","(8, 619, 0.367266)","(0, 0, 0)","(21, 604, 0.382896)","(8, 610, 0.0768722)","(8, 610, 0.0655321)","(0, 0, 0)"
131,"(30, 333, 0.86193)","(8, 368, 0.747933)","(8, 365, 0.0602489)","(0, 0, 0)","(0, 0, 0)","(39, 369, 0.8893)","(59, 433, 0.939269)","(36, 468, 0.858313)","(8, 486, 0.672345)","(8, 486, 0.238623)","(8, 566, 0.139945)","(8, 601, 0.169616)","(18, 486, 0.796081)","(8, 563, 0.778662)","(8, 601, 0.55566)","(0, 0, 0)","(33, 319, 0.844994)","(8, 321, 0.569224)","(0, 0, 0)","(8, 619, 0.37832)","(0, 0, 0)","(21, 604, 0.392298)","(8, 610, 0.074642)","(8, 607, 0.063481)","(0, 0, 0)"
132,"(33, 333, 0.917855)","(8, 368, 0.873279)","(8, 366, 0.236704)","(0, 0, 0)","(0, 0, 0)","(53, 371, 0.861186)","(62, 430, 0.892446)","(48, 469, 0.852226)","(8, 483, 0.747198)","(8, 480, 0.35181)","(8, 572, 0.165777)","(6, 598, 0.121499)","(30, 483, 0.825027)","(6, 571, 0.810648)","(21, 595, 0.525765)","(27, 321, 0.85594)","(36, 321, 0.795701)","(8, 321, 0.801564)","(0, 0, 0)","(30, 622, 0.590425)","(33, 621, 0.681726)","(30, 598, 0.437118)","(8, 601, 0.0806745)","(6, 601, 0.0579336)","(8, 595, 0.105678)"
