,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
39,"(249.1081125, 117.41526136363638, 0.782337)","(260.7219265625, 147.45541761363637, 0.784159)","(251.79303906250001, 146.68073579545455, 0.775205)","(252.6928421875, 180.78457386363635, 0.470802)","(237.94420000000002, 184.86439488636364, 0.54441)","(269.6732390625, 147.48599715909089, 0.770079)","(266.5253296875, 189.7155, 0.827924)","(245.5392671875, 179.9597755681818, 0.807844)","(258.49437656249995, 211.6503778409091, 0.632425)","(251.80004687500002, 210.0067272727273, 0.588075)","(222.7461234375, 218.98267329545453, 0.782804)","(227.229721875, 276.62596590909095, 0.757525)","(264.30665625, 214.89435795454546, 0.58992)","(248.20830937500003, 223.83377840909088, 0.726844)","(250.44380156250003, 287.20563920454543, 0.588038)","(250.4503421875, 113.35582670454546, 0.245788)","(252.25321875000003, 114.18147443181817, 0.894343)","(0.0, 0.0, 0)","(259.8538921875, 120.68387499999999, 0.878535)","(244.64974218749998, 289.6800340909091, 0.338568)","(248.660546875, 296.9605142045454, 0.330347)","(252.25462031249998, 289.65540056818185, 0.395083)","(215.14591718749998, 283.1385596590909, 0.657011)","(216.0279671875, 281.5034034090909, 0.632583)","(230.8013703125, 282.30356818181815, 0.661039)"
40,"(248.68670937500002, 117.41016477272728, 0.791993)","(260.72379531250004, 147.45966477272728, 0.78253)","(251.78930156250001, 146.68158522727273, 0.763067)","(253.5758265625, 180.7726818181818, 0.389123)","(241.5158484375, 184.81173011363637, 0.411366)","(269.6751078125, 147.49703977272728, 0.766447)","(266.5262640625, 189.72144602272726, 0.82703)","(245.5425375, 179.96826988636363, 0.792032)","(258.4831640625, 211.6682159090909, 0.60923)","(251.7916375, 210.01861931818183, 0.577015)","(222.748459375, 218.99116761363638, 0.769883)","(227.22832031250002, 276.6539971590909, 0.752994)","(263.8623609375, 215.69876988636364, 0.573839)","(248.22139062499997, 224.6322443181818, 0.692705)","(250.00044062500004, 288.0083522727273, 0.578016)","(250.447071875, 113.35582670454546, 0.268443)","(252.25275156249998, 114.18657102272726, 0.896165)","(0.0, 0.0, 0)","(259.85249062500003, 120.69321875, 0.877062)","(244.65441406249997, 289.69022727272727, 0.322577)","(248.66335, 296.9622130681818, 0.318276)","(252.24013750000003, 289.6715397727273, 0.366074)","(214.70629375000001, 283.1445056818182, 0.641141)","(215.602359375, 281.51614488636363, 0.621451)","(230.79996875, 282.3375454545455, 0.658459)"
41,"(249.1113828125, 118.23071590909089, 0.795986)","(260.276696875, 147.4681590909091, 0.794743)","(251.7752859375, 146.68753125, 0.765159)","(252.68910468750002, 181.59068465909093, 0.481662)","(237.49756875, 184.84061079545452, 0.514269)","(269.66482968749995, 147.49449147727273, 0.770172)","(266.52673125, 190.50547159090908, 0.839441)","(245.102446875, 179.96147443181817, 0.819592)","(258.48830312499996, 211.65887215909092, 0.624295)","(251.78976874999998, 210.0254147727273, 0.591856)","(222.74005, 218.96228693181817, 0.783151)","(227.22224687500002, 276.66334090909095, 0.756449)","(264.30338593749997, 214.8926590909091, 0.582831)","(248.2069078125, 223.8380255681818, 0.735653)","(249.5682921875, 285.582375, 0.618808)","(250.00557968750002, 113.36092329545455, 0.204863)","(252.2452765625, 114.20101136363635, 0.903864)","(0.0, 0.0, 0)","(259.846884375, 120.6787784090909, 0.882206)","(244.2021765625, 289.67663636363636, 0.388201)","(247.773825, 296.9562670454545, 0.365556)","(252.2452765625, 289.6137784090909, 0.456605)","(214.69975312499997, 283.14195738636363, 0.641837)","(215.5981546875, 281.5152954545454, 0.625674)","(230.79436249999998, 282.34009375, 0.669203)"
42,"(248.6712921875, 117.4237556818182, 0.79907)","(259.850621875, 147.47240625, 0.796037)","(251.35248124999998, 146.68158522727273, 0.756168)","(252.69751406249998, 181.58049147727274, 0.474445)","(240.179225, 184.81173011363637, 0.502925)","(269.6610921875, 148.27342045454546, 0.760158)","(266.523928125, 190.51736363636363, 0.837681)","(245.10711874999998, 179.96487215909093, 0.813757)","(258.49437656249995, 211.65122727272728, 0.627837)","(251.79490781249999, 210.01776988636362, 0.581796)","(222.74191875, 218.9860710227273, 0.768375)","(227.2161734375, 276.6505994318182, 0.765748)","(264.307590625, 214.09504261363634, 0.585305)","(248.2003671875, 223.0106789772727, 0.714074)","(249.56875937499998, 284.77626420454544, 0.623586)","(249.5524078125, 113.33204261363636, 0.201683)","(252.2237859375, 114.19251704545454, 0.914132)","(0.0, 0.0, 0)","(259.8370734375, 120.67707954545456, 0.88761)","(244.1933, 289.6774857954545, 0.387903)","(247.76681718749998, 296.9562670454545, 0.365357)","(252.2499484375, 288.8441931818182, 0.467268)","(214.70349062499997, 283.14620454545457, 0.6511)","(215.6000234375, 281.51784375, 0.636436)","(230.78735468749997, 282.32820170454545, 0.66362)"
43,"(248.6596125, 117.41696022727271, 0.80747)","(259.8464171875, 147.4766534090909, 0.802679)","(251.3379984375, 146.68243465909092, 0.764589)","(252.687703125, 181.5821903409091, 0.513959)","(241.0575375, 184.81767613636364, 0.519518)","(269.66810000000004, 148.2768181818182, 0.764827)","(266.5253296875, 190.52670738636365, 0.841281)","(245.10431562500003, 179.95128125, 0.826459)","(258.4953109375, 211.66142045454546, 0.627485)","(251.79724375000004, 210.02711363636365, 0.585162)","(222.74051718750002, 218.980125, 0.774254)","(227.2152390625, 276.6505994318182, 0.767196)","(264.3080578125, 214.8926590909091, 0.587565)","(248.2022359375, 223.81339204545452, 0.717141)","(249.5682921875, 284.7771136363636, 0.617074)","(249.11979218749997, 113.33119318181816, 0.233466)","(252.22051562500002, 114.20355965909091, 0.907694)","(0.0, 0.0, 0)","(259.83660625000005, 120.68727272727274, 0.890935)","(244.2003078125, 289.6791846590909, 0.382667)","(247.773825, 296.9562670454545, 0.361108)","(252.24901406250004, 288.84674147727276, 0.454534)","(214.70582656250002, 283.1326136363636, 0.638653)","(215.6009578125, 281.5000056818182, 0.618131)","(230.785953125, 282.3256534090909, 0.658809)"
44,"(248.6479328125, 117.40167045454544, 0.784252)","(259.84034375, 147.4681590909091, 0.802234)","(251.3408015625, 146.6679943181818, 0.7614)","(252.69330937499996, 179.9529801136364, 0.515338)","(241.073421875, 184.03195170454543, 0.483857)","(269.65361718749995, 148.2853125, 0.743846)","(266.52346093750003, 190.50801988636363, 0.835848)","(245.108053125, 179.99545170454545, 0.799541)","(258.0552203125, 211.6367869318182, 0.609612)","(251.79864531249999, 209.2057130681818, 0.557399)","(222.7339765625, 219.7887840909091, 0.744395)","(227.21196875, 276.65484659090913, 0.761876)","(263.85395156249996, 214.08994602272728, 0.576196)","(247.7714890625, 224.64923295454548, 0.686758)","(249.55848125, 288.0007073863636, 0.610105)","(248.68764375, 112.53442613636363, 0.137672)","(251.79677656249999, 114.18742045454545, 0.908842)","(0.0, 0.0, 0)","(259.4100640625, 120.68727272727274, 0.891775)","(243.75507812499998, 289.67408806818185, 0.370829)","(247.32532500000002, 296.95881534090904, 0.349729)","(252.2387359375, 289.6503039772727, 0.437673)","(214.70629375000001, 283.15639772727275, 0.642552)","(215.59675312500002, 281.5246392045455, 0.62016)","(230.78314999999998, 282.33329829545454, 0.654091)"
45,"(248.226996875, 116.6108494318182, 0.78783)","(259.8295984375, 147.4639119318182, 0.815331)","(250.9044484375, 146.6552528409091, 0.77682)","(252.242940625, 179.98101136363633, 0.550144)","(237.49990468750002, 184.82107386363634, 0.566503)","(269.654084375, 148.28191477272728, 0.748382)","(266.5281328125, 190.5139659090909, 0.83737)","(245.10384843749998, 179.98695738636363, 0.809859)","(258.48736875000003, 211.6537755681818, 0.611457)","(251.798178125, 209.22440056818184, 0.564561)","(222.30463125000003, 218.95209374999996, 0.781757)","(227.212903125, 276.65994318181816, 0.754901)","(263.864696875, 214.8926590909091, 0.577413)","(247.32672656249997, 223.83207954545452, 0.687457)","(249.12493125000003, 288.00495454545455, 0.602602)","(248.67035781249996, 112.54716761363636, 0.161351)","(251.78976874999998, 114.17722727272727, 0.911887)","(0.0, 0.0, 0)","(259.40305625, 120.6830255681818, 0.901962)","(243.75367656249998, 289.6791846590909, 0.344045)","(247.32812812500003, 296.9605142045454, 0.330039)","(252.23172812500002, 289.64180965909094, 0.418573)","(214.71003125, 283.1445056818182, 0.64572)","(215.59862187500002, 281.5118977272727, 0.614403)","(230.7868875, 282.3485880681818, 0.65226)"
46,"(248.65400624999998, 117.4084659090909, 0.764429)","(259.8501546875, 146.68413352272728, 0.802588)","(251.77295, 146.6272215909091, 0.76976)","(251.80284999999998, 180.7837244318182, 0.503859)","(237.04439687500002, 184.0353494318182, 0.618489)","(269.6545515625, 147.4919431818182, 0.752323)","(266.525796875, 189.72569318181817, 0.820387)","(245.5336609375, 179.9878068181818, 0.789842)","(258.04447500000003, 211.6733125, 0.608784)","(251.7808921875, 210.01776988636362, 0.573988)","(222.73537812499998, 218.18845454545453, 0.789143)","(227.21196875, 276.6429545454546, 0.763435)","(263.85208281250004, 215.70641477272727, 0.581046)","(247.75840781249997, 223.8465198863636, 0.726226)","(249.56035000000003, 287.19034943181816, 0.595)","(248.6881109375, 112.54461931818182, 0.119452)","(251.7939734375, 114.17722727272727, 0.903531)","(0.0, 0.0, 0)","(259.40025312500006, 120.65669318181818, 0.906686)","(244.63619375, 289.68428125, 0.34621)","(248.219521875, 296.9596647727273, 0.338192)","(252.24013750000003, 289.63076704545455, 0.426602)","(214.70956406250002, 283.1300653409091, 0.633754)","(215.59862187500002, 281.5017045454545, 0.591749)","(230.778478125, 282.32905113636366, 0.660639)"
47,"(248.66708749999998, 117.39997159090909, 0.768019)","(260.2780984375, 146.6722414772727, 0.80115)","(251.353415625, 145.8661306818182, 0.760695)","(251.80098124999998, 180.78627272727272, 0.51531)","(237.046265625, 184.80068749999998, 0.647928)","(269.6643625, 147.48599715909089, 0.76036)","(266.536075, 190.5105681818182, 0.826408)","(245.53085781250002, 179.97676420454545, 0.791813)","(258.0505484375, 212.44884374999998, 0.614844)","(251.77995781250002, 210.03475852272726, 0.583755)","(222.7437875, 218.18080965909093, 0.794424)","(227.218509375, 276.6208693181818, 0.762419)","(263.86563125000004, 215.7081136363636, 0.58878)","(247.774759375, 223.85161647727276, 0.740496)","(249.55848125, 287.99900852272725, 0.595702)","(249.12866874999997, 112.52678125000001, 0.107336)","(251.80004687500002, 114.17892613636364, 0.908599)","(0.0, 0.0, 0)","(259.40445781249997, 120.65584375, 0.915532)","(244.64787343749998, 289.6876789772727, 0.339015)","(248.6596125, 296.9605142045454, 0.33372)","(252.239203125, 289.63841193181815, 0.408207)","(214.7123671875, 283.13176420454545, 0.635517)","(215.59862187500002, 281.49745738636364, 0.592421)","(230.78501875, 282.30356818181815, 0.654852)"
48,"(248.656809375, 117.40167045454544, 0.777585)","(259.8496875, 146.68073579545455, 0.805778)","(251.34313749999998, 145.86952840909092, 0.766141)","(252.242940625, 180.77183238636366, 0.494633)","(238.3978390625, 184.81088068181816, 0.582475)","(269.66249375, 148.2674744318182, 0.754149)","(266.538878125, 190.50462215909093, 0.824166)","(245.534128125, 179.9742159090909, 0.795238)","(258.0524171875, 211.6690653409091, 0.616764)","(251.77995781250002, 210.02286647727274, 0.581249)","(222.3060328125, 218.95039488636365, 0.783252)","(227.22224687500002, 276.6251164772727, 0.764935)","(264.300115625, 215.6962215909091, 0.586587)","(247.769153125, 223.83038068181816, 0.744647)","(249.5654890625, 285.58832102272726, 0.593705)","(249.10484218750003, 112.52848011363636, 0.117087)","(251.7939734375, 114.18232386363636, 0.909586)","(0.0, 0.0, 0)","(259.40352343750004, 120.66009090909091, 0.9174)","(244.65114375, 289.6834318181818, 0.35503)","(248.662415625, 296.95796590909094, 0.347534)","(252.24667812500002, 289.6086818181818, 0.429988)","(215.1440484375, 283.1385596590909, 0.637389)","(215.601425, 281.5076505681818, 0.597781)","(230.787821875, 282.30441761363636, 0.664012)"
49,"(248.6479328125, 117.41526136363638, 0.769957)","(259.8492203125, 146.6832840909091, 0.806928)","(251.3379984375, 146.62807102272728, 0.766629)","(252.24667812500002, 180.76588636363638, 0.521444)","(238.84213437499997, 184.81173011363637, 0.589151)","(269.66249375, 147.49449147727273, 0.756659)","(266.53841093750003, 190.49867613636363, 0.821562)","(245.54814374999998, 179.99205397727272, 0.783566)","(258.48409843750005, 211.65547443181816, 0.616104)","(251.78276093749997, 210.00417897727274, 0.574626)","(222.2938859375, 218.96058806818183, 0.778668)","(227.218509375, 276.62596590909095, 0.76819)","(264.305721875, 214.90115340909088, 0.580298)","(247.77429218749995, 223.8023494318182, 0.73001)","(249.5589484375, 286.3859375, 0.605149)","(248.681103125, 112.5318778409091, 0.100413)","(251.78836718750003, 114.17722727272727, 0.912013)","(0.0, 0.0, 0)","(259.39604843750004, 120.66263920454544, 0.921144)","(244.64180000000002, 289.6876789772727, 0.355856)","(248.22045625, 296.95796590909094, 0.353681)","(252.242940625, 289.6018863636363, 0.448258)","(214.70956406250002, 283.1283664772727, 0.649788)","(215.59908906249998, 281.5034034090909, 0.60425)","(230.7854859375, 282.3103636363636, 0.677076)"
50,"(248.22045625, 115.00372443181818, 0.802432)","(260.2757625, 146.66544602272728, 0.799552)","(251.3506125, 145.84489488636362, 0.76606)","(252.68490000000003, 179.18339488636363, 0.50856)","(237.9390609375, 184.82362215909092, 0.538514)","(269.66062500000004, 147.49109374999998, 0.749073)","(266.5346734375, 189.7155, 0.820808)","(245.55188125, 179.97251704545454, 0.795752)","(258.049146875, 211.65972159090907, 0.607661)","(251.78182656250002, 209.22100284090908, 0.561398)","(221.85986875, 218.94444886363638, 0.77563)","(227.2152390625, 276.6268153409091, 0.741581)","(263.85675468750003, 214.9096477272727, 0.574189)","(247.75840781249997, 223.01917329545452, 0.679955)","(249.11979218749997, 287.19629545454546, 0.573232)","(248.67783281250001, 111.70792897727272, 0.190747)","(251.78789999999998, 114.13135795454545, 0.908931)","(0.0, 0.0, 0)","(259.8272625, 120.64734943181817, 0.905043)","(244.1928328125, 289.67663636363636, 0.339353)","(248.21251406250005, 296.9596647727273, 0.324068)","(252.23079375000003, 289.6137784090909, 0.397449)","(214.26012968749998, 282.35113636363633, 0.636296)","(215.1561953125, 280.6981420454545, 0.568608)","(230.78268281249998, 282.32140625, 0.658453)"
51,"(248.236340625, 115.79199715909091, 0.7735)","(259.8305328125, 146.65780113636362, 0.820709)","(250.88996562500003, 145.86018465909092, 0.771843)","(252.68583437499998, 179.15791193181818, 0.477345)","(241.06547968750004, 184.82362215909092, 0.508252)","(269.6554859375, 146.696875, 0.75772)","(266.53420625, 188.89579829545454, 0.820314)","(245.54907812500002, 179.19953409090908, 0.809544)","(258.4822296875, 210.82303125, 0.626027)","(251.78135937499997, 207.57820170454545, 0.567167)","(222.7363125, 218.1400369318182, 0.799844)","(227.2077640625, 275.84278977272726, 0.735761)","(263.86656562499996, 212.4573380681818, 0.591956)","(247.32485781249997, 221.3925113636364, 0.665799)","(249.10437500000003, 286.3884857954545, 0.554593)","(248.68016875000004, 112.51319034090909, 0.174675)","(251.7808921875, 113.37791193181818, 0.903483)","(0.0, 0.0, 0)","(259.40492500000005, 119.87181818181818, 0.908599)","(244.64834062500003, 289.6876789772727, 0.32795)","(248.6591453125, 296.95796590909094, 0.324048)","(251.80098124999998, 288.83569886363637, 0.364035)","(214.26526875, 282.32820170454545, 0.62643)","(215.58834375, 279.87928977272725, 0.556243)","(230.7789453125, 282.30441761363636, 0.646806)"
52,"(248.65213749999998, 115.79539488636364, 0.78317)","(259.831934375, 146.63911363636365, 0.82934)","(250.90117812500003, 145.84489488636362, 0.775635)","(252.2364, 179.18084659090908, 0.496045)","(238.8397984375, 184.03874715909092, 0.532888)","(269.6461421875, 146.6781875, 0.76134)","(266.52205937499997, 188.10073011363636, 0.823651)","(245.5392671875, 179.18084659090908, 0.824043)","(258.48736875000003, 210.82048295454544, 0.626979)","(251.77995781250002, 207.57820170454545, 0.565844)","(222.30977031249998, 217.36875284090908, 0.794354)","(227.2030921875, 275.8342954545455, 0.725502)","(264.3061890625, 211.67840909090907, 0.599967)","(246.8772921875, 218.9461477272727, 0.70093)","(248.6712921875, 284.7745653409091, 0.552221)","(248.6806359375, 111.72831534090908, 0.183036)","(251.78276093749997, 113.37451420454545, 0.906492)","(0.0, 0.0, 0)","(259.402121875, 119.8531306818182, 0.915456)","(245.07908749999999, 290.4419744318182, 0.31628)","(248.66662031250002, 296.9562670454545, 0.316404)","(251.78182656250002, 288.80342045454546, 0.338537)","(214.25872812499998, 282.3163096590909, 0.600955)","(215.152925, 279.07657670454546, 0.538607)","(230.77941249999998, 281.5220909090909, 0.620935)"
53,"(66.81341875, 59.73476363636363, 0.762109)","(60.554507812500006, 84.90665625, 0.783177)","(51.61300625, 80.8757625, 0.812395)","(52.507203125000004, 114.18657102272726, 0.855632)","(68.59433750000001, 140.18343181818184, 0.823417)","(69.92675625, 88.17357102272727, 0.79787)","(73.5353125, 120.68897159090909, 0.804568)","(83.3317671875, 130.41156818181818, 0.778954)","(59.227228125, 155.58532954545453, 0.649476)","(52.5058015625, 153.9629147727273, 0.606262)","(52.054965624999994, 208.4072471590909, 0.693923)","(47.1508984375, 269.3344431818182, 0.707127)","(66.354640625, 158.00960795454543, 0.623874)","(61.88412343750001, 210.8451164772727, 0.683106)","(59.223023437500004, 263.61946590909093, 0.751451)","(63.69260625, 55.65010085227273, 0.806677)","(66.80734531249999, 54.876268465909085, 0.432268)","(55.6499734375, 56.47914630681818, 0.915442)","(0.0, 0.0, 0)","(72.16972343750001, 273.3930284090909, 0.673555)","(71.2820671875, 270.15244602272725, 0.636665)","(57.868179687499996, 270.11082386363637, 0.575409)","(58.750696875, 283.115625, 0.589051)","(54.740826562500004, 283.9565625, 0.516673)","(44.45120875, 275.8062642045454, 0.644287)"
54,"(248.6582109375, 116.59810795454544, 0.800065)","(259.83987656249997, 146.64845738636365, 0.821756)","(250.904915625, 145.84574431818183, 0.763378)","(252.23826875, 179.16300852272727, 0.526639)","(238.39456875, 184.0378977272727, 0.594193)","(269.654084375, 146.6926278409091, 0.760092)","(266.521125, 188.89494886363636, 0.830364)","(245.5551515625, 179.1935880681818, 0.812357)","(258.05381875, 210.01861931818183, 0.631627)","(251.34874375, 205.98721590909093, 0.584598)","(222.7489265625, 218.12899431818178, 0.809935)","(227.20075624999998, 275.8258011363637, 0.726381)","(264.300115625, 211.64698011363637, 0.608592)","(247.3285953125, 222.21730965909094, 0.687316)","(248.668021875, 286.3808409090909, 0.544501)","(249.10577656249998, 112.53527556818182, 0.290365)","(251.7916375, 113.38046022727274, 0.906712)","(0.0, 0.0, 0)","(259.41053124999996, 119.86417329545453, 0.910379)","(244.64273437499997, 290.441125, 0.304403)","(248.66007968750003, 296.95796590909094, 0.30812)","(251.780425, 288.8306022727273, 0.33418)","(214.25779375000002, 282.3239545454545, 0.590061)","(215.151990625, 279.08676988636364, 0.526409)","(230.77660937500002, 281.51444602272727, 0.617034)"
55,"(248.65307187500002, 116.59471022727274, 0.80039)","(259.828196875, 146.65440340909092, 0.826819)","(250.8913671875, 145.86188352272728, 0.769387)","(252.25135, 178.33821022727273, 0.516668)","(241.5205203125, 184.02685511363637, 0.536966)","(269.64660937499997, 146.6883806818182, 0.761778)","(266.5206578125, 188.89325000000002, 0.827712)","(245.9952421875, 179.96742045454545, 0.79153)","(258.05428593749997, 209.21335795454544, 0.628564)","(251.35294843750003, 205.96258238636364, 0.599526)","(222.74425468750002, 218.12984375000002, 0.807039)","(226.7882296875, 275.8385426136364, 0.728972)","(264.2977796875, 210.85446022727274, 0.611914)","(247.32205468749999, 222.2181590909091, 0.676224)","(248.669890625, 287.20139204545455, 0.542645)","(248.68764375, 112.5174375, 0.218869)","(251.78836718750003, 113.38046022727274, 0.913257)","(0.0, 0.0, 0)","(259.8272625, 119.86162500000002, 0.906444)","(244.63432499999996, 290.4521676136364, 0.278339)","(248.222325, 296.9605142045454, 0.288665)","(251.77995781250002, 289.60953125000003, 0.332505)","(214.255925, 282.3265028409091, 0.603013)","(215.15058906250002, 279.09271590909094, 0.537167)","(230.77754374999998, 282.2984715909091, 0.622566)"
56,"(248.66148124999998, 116.60405397727273, 0.805238)","(259.40959687500003, 146.65185511363634, 0.834505)","(250.45781718749998, 145.87292613636365, 0.771875)","(252.2349984375, 178.33736079545454, 0.507196)","(240.1787578125, 182.40783806818183, 0.431839)","(269.64754375, 146.67733806818183, 0.770674)","(266.5356078125, 188.0998806818182, 0.81661)","(247.31785, 181.6000284090909, 0.761086)","(258.04681093749997, 209.20741193181817, 0.622837)","(251.351546875, 205.95493749999997, 0.598921)","(222.737246875, 218.12389772727275, 0.800017)","(226.7882296875, 275.8470369318182, 0.727733)","(263.8548859375, 210.85361079545456, 0.612357)","(247.31364531249997, 222.2096647727273, 0.678712)","(248.67316093750003, 285.5840738636364, 0.55305)","(249.1095140625, 112.53952272727273, 0.27404)","(251.7991125, 113.38215909090907, 0.913682)","(0.0, 0.0, 0)","(259.83333593749995, 119.86502272727272, 0.905107)","(244.20124218750001, 290.44282386363636, 0.301371)","(248.217653125, 296.95796590909094, 0.303529)","(251.78976874999998, 288.82465625000003, 0.35536)","(214.25872812499998, 282.3256534090909, 0.605167)","(215.151990625, 279.8758920454545, 0.539844)","(230.778478125, 282.30696590909093, 0.621694)"
57,"(248.656809375, 115.79369602272727, 0.794462)","(259.83286875, 146.63061931818183, 0.834257)","(250.89463750000002, 145.8228096590909, 0.773778)","(251.79257187499996, 178.32292045454543, 0.633205)","(239.72324999999998, 180.7641875, 0.529046)","(269.66062500000004, 146.69007954545455, 0.767024)","(266.5412140625, 188.90429261363636, 0.817509)","(247.76588281250002, 183.19356249999998, 0.761908)","(258.480828125, 209.22185227272726, 0.638478)","(251.7780890625, 205.96258238636364, 0.607932)","(222.7358453125, 218.11285511363633, 0.799571)","(227.20729687499997, 275.8079630681818, 0.729363)","(264.2977796875, 211.6316903409091, 0.616795)","(247.32672656249997, 221.39081250000004, 0.695747)","(248.6834390625, 283.9582613636363, 0.570532)","(249.12025937500002, 110.91625852272726, 0.170214)","(251.79584218750003, 113.36686931818181, 0.913577)","(0.0, 0.0, 0)","(259.83286875, 119.84378693181817, 0.901634)","(244.635259375, 289.6876789772727, 0.323728)","(248.66662031250002, 296.95541761363637, 0.316854)","(251.80098124999998, 288.0193948863636, 0.389512)","(214.2629328125, 282.3112130681818, 0.606085)","(215.1543265625, 279.0680823863637, 0.542011)","(230.785953125, 280.71428125, 0.619654)"
58,"(248.66848906250004, 114.18657102272726, 0.824535)","(259.8426796875, 145.87122727272728, 0.821789)","(250.9063171875, 145.04473011363638, 0.752957)","(251.7855640625, 177.5346477272727, 0.626334)","(239.283159375, 180.7726818181818, 0.577524)","(269.66623125, 146.67309090909092, 0.774185)","(266.5421484375, 187.27763068181815, 0.828338)","(247.326259375, 183.20120738636365, 0.760122)","(258.0486796875, 209.19467045454545, 0.628177)","(251.77762187500002, 205.17430965909094, 0.61343)","(222.29855781249998, 218.1145539772727, 0.791332)","(227.20215781250002, 275.0188409090909, 0.729949)","(263.8576890625, 210.8451164772727, 0.623348)","(246.87822656249998, 219.75905397727274, 0.71591)","(248.67736562499996, 283.1487528409091, 0.58822)","(249.55754687499999, 109.27685511363636, 0.172818)","(251.80284999999998, 113.31335511363636, 0.899693)","(0.0, 0.0, 0)","(259.831934375, 119.81660511363637, 0.887541)","(244.6357265625, 289.69022727272727, 0.328274)","(248.66848906250004, 292.8976818181818, 0.317187)","(251.79677656249999, 287.9922130681818, 0.403199)","(214.25872812499998, 282.2916761363636, 0.624158)","(215.1533921875, 278.26451988636364, 0.57087)","(230.7770765625, 279.89118181818185, 0.629178)"
59,"(248.68203750000004, 114.16788352272728, 0.83264)","(259.8370734375, 145.8177130681818, 0.828085)","(251.33846562499997, 144.20973863636362, 0.739019)","(251.340334375, 177.51086363636364, 0.656921)","(237.933921875, 180.77862784090908, 0.63969)","(269.65361718749995, 145.87122727272728, 0.778905)","(266.557565625, 186.49020738636364, 0.82144)","(247.32158750000002, 181.60257670454547, 0.740199)","(258.04634375, 208.39025852272727, 0.617463)","(251.7808921875, 205.15392329545458, 0.608321)","(221.417909375, 217.30079829545454, 0.784631)","(226.783090625, 275.0273352272728, 0.713391)","(263.85441875000004, 210.8281278409091, 0.612058)","(246.43626718750002, 218.96058806818183, 0.719072)","(248.66428437500002, 283.94721875, 0.593249)","(250.00651406249997, 109.28195170454545, 0.139523)","(252.22191718750003, 112.5318778409091, 0.886281)","(0.0, 0.0, 0)","(259.8324015625, 119.03682670454545, 0.867785)","(244.19703750000002, 290.4385767045455, 0.333196)","(248.660546875, 296.95371875, 0.327491)","(251.77995781250002, 288.0168465909091, 0.412698)","(213.36593281249998, 281.5076505681818, 0.620209)","(214.264334375, 278.2560255681818, 0.56147)","(230.7761421875, 280.7032386363636, 0.582683)"
60,"(248.675496875, 114.1390028409091, 0.82385)","(259.4124, 145.8177130681818, 0.831377)","(250.89370312499997, 145.01245170454547, 0.733133)","(250.45080937499998, 178.29998579545455, 0.691164)","(236.597765625, 179.96826988636363, 0.729497)","(269.64660937499997, 145.85253977272725, 0.774718)","(266.561303125, 186.48256250000003, 0.816871)","(247.7626125, 181.58388920454544, 0.755723)","(258.0421390625, 208.3979034090909, 0.619451)","(251.3361296875, 205.1802556818182, 0.593572)","(221.40155781250002, 216.51167613636363, 0.766863)","(226.78636093749998, 275.0094971590909, 0.719712)","(263.8642296875, 210.81283806818183, 0.614316)","(246.87775937499998, 218.15023011363638, 0.710118)","(248.22839843750003, 284.7754147727273, 0.563777)","(249.9999734375, 109.2989403409091, 0.109056)","(251.80004687500002, 111.72151988636364, 0.859863)","(0.0, 0.0, 0)","(259.82772968750004, 118.23326420454546, 0.849283)","(243.75461093750002, 290.4462215909091, 0.330983)","(247.7733578125, 296.9562670454545, 0.322754)","(250.89417031249997, 288.8195596590909, 0.328914)","(212.93798906249998, 281.4898125, 0.612677)","(214.25872812499998, 277.4669034090909, 0.556499)","(230.78034687500002, 279.88268750000003, 0.593852)"
61,"(248.6582109375, 114.13050852272725, 0.832749)","(259.8389421875, 145.02604261363635, 0.814122)","(250.8960390625, 144.20039488636363, 0.734035)","(250.4475390625, 177.52275568181818, 0.683553)","(235.71478125000002, 179.1986846590909, 0.731439)","(269.6657640625, 145.04303124999998, 0.782486)","(266.9813046875, 186.4596278409091, 0.826022)","(247.7626125, 179.99205397727272, 0.752844)","(258.04821250000003, 208.38686079545454, 0.612956)","(251.3361296875, 205.1802556818182, 0.584396)","(221.8509921875, 216.51592329545454, 0.778374)","(226.78262343749998, 273.3938778409091, 0.725973)","(264.30291875, 210.0279630681818, 0.594692)","(246.4278578125, 216.5150738636364, 0.727066)","(248.222325, 283.1360113636364, 0.573571)","(249.119325, 108.48348579545454, 0.160129)","(251.7991125, 111.71047727272727, 0.86814)","(0.0, 0.0, 0)","(259.8347375, 118.22392045454546, 0.850485)","(243.30097187500002, 289.6774857954545, 0.379779)","(247.76775156250002, 291.28121306818184, 0.356192)","(250.89183437499997, 288.0015568181818, 0.326259)","(213.36920312499998, 281.49151136363633, 0.636576)","(214.70442500000001, 277.4609573863636, 0.577323)","(230.36034531250002, 277.47200000000004, 0.629736)"
