,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
10,"(73.53437812499999, 56.50428948863637, 0.80854)","(67.26518906250001, 81.68696988636364, 0.849387)","(58.7801296875, 80.86556931818181, 0.825973)","(67.69453437499999, 113.30995738636364, 0.838251)","(84.23904531250001, 132.0220909090909, 0.839397)","(76.6379046875, 84.09273068181818, 0.809809)","(80.20114375000001, 114.17637784090908, 0.826945)","(89.14731718750001, 113.34053693181819, 0.818958)","(68.1435015625, 152.3260596590909, 0.659302)","(61.9009421875, 152.3447471590909, 0.641768)","(62.31860781249999, 198.67615625000002, 0.73162)","(58.741820312499996, 251.46664488636364, 0.776654)","(73.532509375, 152.32096306818184, 0.666265)","(69.93002656249999, 198.6787045454545, 0.760354)","(69.50675468749999, 243.31294886363636, 0.805689)","(70.8251578125, 54.82165, 0.837012)","(73.53064062499999, 54.01961647727273, 0.528726)","(62.807285937500005, 55.648996590909086, 0.939455)","(0.0, 0.0, 0)","(81.115896875, 250.66223295454546, 0.751525)","(80.677675, 249.02028125, 0.662008)","(66.8176234375, 248.9930994318182, 0.731806)","(66.3756640625, 263.6424005681818, 0.662315)","(62.793270312500006, 264.45870454545457, 0.661503)","(55.650440624999995, 257.12301136363635, 0.731915)"
11,"(73.50634687499999, 56.49180284090909, 0.841735)","(67.25397656250001, 81.678390625, 0.863491)","(58.7791953125, 80.8608125, 0.824516)","(69.0451734375, 109.27515625000001, 0.843324)","(87.35331718750001, 126.34278977272726, 0.872736)","(76.62622499999999, 83.29460454545455, 0.80881)","(80.22730625, 109.27600568181818, 0.715809)","(89.15292343750001, 112.54631818181818, 0.696906)","(68.14723906249999, 152.3260596590909, 0.666927)","(62.323746875, 152.3396505681818, 0.658325)","(62.316271875, 198.66086647727272, 0.741687)","(58.741820312499996, 250.674125, 0.7791)","(73.532509375, 152.33455397727272, 0.682822)","(69.933296875, 198.66936079545454, 0.770472)","(69.50675468749999, 243.30275568181818, 0.796575)","(69.9589921875, 54.81171164772727, 0.859855)","(73.51475625, 53.22166022727273, 0.637345)","(62.79093437499999, 55.631668181818185, 0.943975)","(0.0, 0.0, 0)","(81.11683125, 250.64524431818182, 0.749945)","(81.1000125, 249.00329261363638, 0.654339)","(66.8176234375, 248.22266477272726, 0.716183)","(66.37379531250001, 263.63050852272727, 0.677834)","(62.78813124999999, 263.6814744318182, 0.68301)","(55.648571875, 256.34323295454544, 0.723147)"
12,"(73.06812500000001, 56.507007670454556, 0.837485)","(66.81855781249999, 81.68136363636364, 0.868977)","(58.76845, 80.85580085227274, 0.815397)","(69.9290921875, 106.86192045454546, 0.903248)","(89.6004890625, 119.84633522727273, 0.838)","(76.62061874999999, 83.29800227272726, 0.783277)","(80.66552812500001, 108.47244318181818, 0.46534)","(91.83224374999999, 117.41101420454547, 0.28792)","(67.71041874999999, 152.3303068181818, 0.659712)","(62.321878125000005, 152.34389772727272, 0.644931)","(61.89533593750001, 198.66341477272726, 0.737185)","(58.326490625000005, 250.66732954545455, 0.777738)","(73.52316562499999, 152.33200568181817, 0.681543)","(69.9318953125, 198.6753068181818, 0.767218)","(69.49320625, 242.5297727272727, 0.78798)","(69.94170625, 54.83107869318181, 0.88087)","(73.076534375, 53.243490625, 0.560578)","(62.346171874999996, 54.88518750000001, 0.960644)","(0.0, 0.0, 0)","(81.10515156250001, 250.62230965909094, 0.771274)","(80.6669296875, 248.2116221590909, 0.663667)","(66.3859421875, 247.40890909090908, 0.739387)","(66.3728609375, 262.85073011363636, 0.687983)","(62.79186875, 263.65853977272724, 0.691007)","(55.6471703125, 256.3296420454546, 0.713442)"
13,"(73.05971562500001, 55.666155113636364, 0.862918)","(66.38360625, 81.6619965909091, 0.895378)","(58.7530328125, 80.82853409090909, 0.805558)","(70.39020625, 105.22591477272726, 0.817653)","(91.3870140625, 112.54122159090909, 0.85611)","(76.19828125, 82.50089545454546, 0.786832)","(78.4244296875, 115.80049147727273, 0.47549)","(90.495153125, 114.97484374999999, 0.160102)","(67.70434531250001, 152.34134943181817, 0.665258)","(61.8972046875, 152.34814488636363, 0.642993)","(61.90234375, 198.65492045454545, 0.743845)","(58.32181875, 250.66902840909088, 0.773775)","(73.52503437499999, 152.34559659090908, 0.688191)","(69.931428125, 198.6753068181818, 0.76726)","(69.4908703125, 243.29935795454546, 0.795408)","(69.931428125, 53.244170170454545, 0.85032)","(73.05831406249999, 50.791775568181826, 0.569022)","(62.34710625, 54.88187471590909, 0.962861)","(0.0, 0.0, 0)","(81.10047968749998, 250.6231590909091, 0.773695)","(80.663659375, 248.21501988636365, 0.664536)","(66.38734375, 248.207375, 0.752452)","(66.3653859375, 262.83034375, 0.683682)","(62.78719687500001, 263.64494886363633, 0.688993)","(55.6490390625, 256.3364375, 0.72263)"
14,"(73.06251875, 56.488659943181815, 0.847175)","(66.80220625, 81.65749460227273, 0.899711)","(58.7633109375, 80.80984659090909, 0.811013)","(71.7240265625, 101.18007102272726, 0.848397)","(92.2812109375, 104.39686931818181, 0.821356)","(76.19874843749999, 82.49766761363635, 0.801745)","(81.54991406250001, 114.9892840909091, 0.714463)","(91.842521875, 113.37281534090909, 0.526639)","(67.69920624999999, 153.13726704545456, 0.656578)","(61.8878609375, 152.36173579545454, 0.630357)","(61.8915984375, 198.6668125, 0.733355)","(58.326490625000005, 250.66902840909088, 0.77946)","(73.5264359375, 153.14576136363638, 0.674824)","(69.9248875, 199.4601818181818, 0.763942)","(69.492271875, 243.30020738636364, 0.798733)","(69.93703437500001, 54.04773267045455, 0.879488)","(73.0760671875, 52.43024460227273, 0.643516)","(62.339164062500004, 54.88272414772727, 0.96479)","(0.0, 0.0, 0)","(80.682346875, 250.62230965909094, 0.783336)","(80.66085625, 248.2116221590909, 0.672165)","(66.390146875, 248.207375, 0.74465)","(66.36491875, 262.8193011363636, 0.680069)","(62.78813124999999, 263.6364545454545, 0.693709)","(55.650907812499995, 256.33558806818183, 0.716411)"
15,"(73.0713953125, 56.491378125000004, 0.844073)","(66.3681890625, 81.64560255681818, 0.926254)","(58.746025, 80.04051619318182, 0.793307)","(73.07933750000001, 100.31195170454545, 0.867192)","(94.056990625, 96.28394602272728, 0.810395)","(76.1791265625, 82.48874857954546, 0.771557)","(76.64724843750001, 113.37876136363636, 0.688124)","(85.1341765625, 114.1576903409091, 0.806606)","(67.6973375, 152.32945738636363, 0.648951)","(61.89533593750001, 152.32860795454548, 0.630808)","(61.8990734375, 198.64897443181817, 0.745142)","(58.324621875, 250.67072727272725, 0.772141)","(73.5180265625, 152.3405, 0.669731)","(69.927690625, 198.6676619318182, 0.77187)","(69.4913375, 242.52212784090912, 0.78981)","(69.93983750000001, 54.82181988636364, 0.871446)","(73.0779359375, 53.2365252840909, 0.597851)","(62.317206250000005, 55.64135170454545, 0.946946)","(0.0, 0.0, 0)","(80.67907656250001, 250.62995454545455, 0.786879)","(80.6603890625, 248.99140056818183, 0.680792)","(66.8026734375, 248.19293465909092, 0.748448)","(66.3569765625, 262.85497727272724, 0.67482)","(62.779721875, 263.66618465909096, 0.686384)","(55.6453015625, 256.3347386363636, 0.712254)"
16,"(73.06111718749999, 55.675753693181825, 0.854094)","(66.3644515625, 80.86548437500001, 0.933313)","(58.759573437499995, 80.02097926136362, 0.794117)","(73.952978125, 95.48802840909092, 0.859482)","(94.0555890625, 89.00091761363637, 0.819792)","(74.4159609375, 81.67388863636364, 0.807358)","(77.5311671875, 112.51064204545456, 0.77551)","(87.37247187499999, 113.37026704545454, 0.853973)","(67.70154218750001, 151.5403352272727, 0.638005)","(61.897671875, 152.3218125, 0.616412)","(61.89860624999999, 198.65661931818184, 0.737249)","(58.3241546875, 250.66053409090907, 0.775958)","(73.5198953125, 152.32351136363636, 0.660909)","(69.9234859375, 198.67700568181817, 0.761279)","(69.4908703125, 242.52297727272725, 0.79013)","(69.9253546875, 54.027176420454545, 0.844336)","(73.055978125, 50.791520738636365, 0.610531)","(61.9018765625, 55.64874176136364, 0.929953)","(0.0, 0.0, 0)","(80.67720781250001, 250.63505113636364, 0.788049)","(80.65711875000001, 248.99989488636365, 0.684395)","(66.3887453125, 247.4029630681818, 0.744158)","(66.36491875, 262.85073011363636, 0.67597)","(62.78532812499999, 263.6610880681818, 0.689384)","(55.640629687499995, 256.3236960227273, 0.715784)"
17,"(73.0676578125, 56.48126988636363, 0.843445)","(65.93323749999999, 80.84637215909092, 0.917768)","(58.752565624999995, 80.00670880681818, 0.777173)","(75.2914703125, 94.63265056818182, 0.855415)","(94.52791562499999, 81.68085397727272, 0.893294)","(73.510084375, 81.64127045454545, 0.7977)","(77.97265937499999, 112.53357670454545, 0.760243)","(87.37247187499999, 113.36941761363636, 0.892334)","(68.1458375, 151.51485227272727, 0.630333)","(62.334959375, 151.5224971590909, 0.621988)","(62.31533749999999, 198.66851136363633, 0.738639)","(58.326490625000005, 251.45050568181819, 0.770979)","(73.5198953125, 151.52929261363636, 0.653277)","(69.929559375, 198.6821022727273, 0.758665)","(69.495075, 242.52297727272725, 0.791694)","(69.935165625, 54.828190625, 0.871961)","(73.06812500000001, 52.42752642045455, 0.619757)","(61.9018765625, 55.6602940340909, 0.932567)","(0.0, 0.0, 0)","(80.6818796875, 250.63420170454543, 0.776683)","(80.6603890625, 248.21841761363635, 0.674526)","(66.804075, 248.19548295454544, 0.742399)","(66.3756640625, 262.858375, 0.67759)","(62.796073437500006, 263.6755284090909, 0.689242)","(55.646703124999995, 256.35682386363635, 0.719835)"
18,"(228.5616734375, 129.60121022727273, 0.712399)","(241.0505296875, 151.50635795454545, 0.729625)","(240.61604531249998, 147.48599715909089, 0.593893)","(228.5556, 164.53069602272728, 0.79851)","(214.69975312499997, 166.18878693181819, 0.789596)","(241.079028125, 152.35494034090908, 0.797882)","(224.5452625, 179.12223579545454, 0.854132)","(211.57426875, 172.68948863636365, 0.78943)","(242.85200468750003, 210.00332954545456, 0.664252)","(238.3819546875, 205.1658153409091, 0.639831)","(212.45164687499997, 216.52017045454545, 0.819068)","(220.06446718750001, 257.14254829545456, 0.81484)","(247.3257921875, 212.44714488636362, 0.654326)","(229.894559375, 228.6942272727273, 0.787619)","(230.3500671875, 282.3299005681818, 0.74244)","(0.0, 0.0, 0)","(230.346796875, 126.37676704545454, 0.86306)","(0.0, 0.0, 0)","(234.8257234375, 127.9957840909091, 0.854913)","(225.42637812499999, 290.46660795454545, 0.31773)","(229.008771875, 291.2829119318182, 0.349374)","(231.68809218750002, 283.97609943181817, 0.512629)","(209.7844734375, 263.66958238636363, 0.75597)","(210.240915625, 262.78617329545455, 0.701856)","(223.21144218749998, 262.00639488636364, 0.679566)"
19,"(228.10803437500002, 129.5935653409091, 0.700363)","(240.62912656249998, 151.53778693181818, 0.745665)","(239.7237171875, 149.09227272727273, 0.585404)","(227.67868906249998, 164.54343749999998, 0.813029)","(214.7086296875, 166.1573579545455, 0.77568)","(241.49996406250003, 152.37277840909093, 0.80208)","(224.54666406249999, 179.11798863636363, 0.842695)","(211.5868828125, 173.45227840909092, 0.791443)","(242.4165859375, 209.20826136363638, 0.659975)","(237.95821562499998, 205.15307386363637, 0.643606)","(212.027440625, 216.53376136363636, 0.813618)","(220.05465625, 257.15528977272726, 0.803896)","(247.318784375, 211.66311931818183, 0.659674)","(229.8838140625, 228.70866761363638, 0.782923)","(230.3397890625, 282.35113636363633, 0.720545)","(0.0, 0.0, 0)","(230.32530625, 126.37167045454545, 0.850246)","(0.0, 0.0, 0)","(234.80656875, 128.77471306818182, 0.869416)","(224.977878125, 290.4521676136364, 0.326475)","(228.56120625, 291.2871590909091, 0.344221)","(231.25314062500001, 285.56708522727274, 0.50662)","(209.79101406249998, 263.6568409090909, 0.740615)","(210.24698906249998, 262.02508238636364, 0.686816)","(223.196959375, 262.01488920454545, 0.652795)"
20,"(228.1075671875, 129.60885511363637, 0.710333)","(240.62492187499998, 151.51400284090911, 0.734819)","(239.27848749999998, 149.09227272727273, 0.588392)","(227.6665421875, 164.5374914772727, 0.815599)","(215.14264687499997, 166.17689488636364, 0.784356)","(241.5102421875, 152.33795170454545, 0.811871)","(225.87955, 178.36624147727272, 0.833626)","(212.46145781250002, 172.68948863636365, 0.82631)","(242.4165859375, 209.20741193181817, 0.665262)","(238.3814875, 205.151375, 0.650054)","(212.02276874999998, 216.53121306818184, 0.811742)","(220.05185312499998, 257.15528977272726, 0.802377)","(246.8857015625, 211.66226988636365, 0.662606)","(229.457271875, 228.7129147727273, 0.778186)","(230.33651875, 283.1173238636364, 0.713099)","(0.0, 0.0, 0)","(230.3220359375, 126.37676704545454, 0.85581)","(0.0, 0.0, 0)","(234.39217343750002, 128.00342897727273, 0.875386)","(224.54432812500002, 290.4496193181818, 0.32077)","(228.562140625, 296.9511704545455, 0.318479)","(231.2498703125, 285.57048295454547, 0.494097)","(209.78727656249998, 263.6738295454545, 0.706404)","(210.2441859375, 262.78617329545455, 0.674447)","(223.19742656250003, 262.01743749999997, 0.647548)"
21,"(72.61215, 56.49961761363637, 0.826358)","(65.01755, 80.02599090909092, 0.821888)","(58.3064015625, 80.01911051136365, 0.779427)","(77.07052031250001, 87.36491193181818, 0.942206)","(91.8233671875, 62.20304261363636, 0.874292)","(72.16925625, 80.82641051136362, 0.722205)","(73.52176406250001, 108.4953778409091, 0.693038)","(86.466128125, 113.37111647727275, 0.831847)","(67.2558453125, 149.09057386363637, 0.623185)","(61.882721874999994, 149.09567045454546, 0.596089)","(61.890664062499994, 197.85135795454545, 0.73122)","(58.744156249999996, 250.65713636363637, 0.77111)","(73.5049453125, 149.09142329545455, 0.638838)","(69.5030171875, 198.63453409090909, 0.756846)","(69.481059375, 242.49239772727273, 0.768539)","(69.496009375, 54.84475454545455, 0.884106)","(72.6210265625, 54.025307670454545, 0.649527)","(61.89673749999999, 55.64423977272727, 0.930122)","(0.0, 0.0, 0)","(80.67160156250002, 249.8569715909091, 0.786583)","(80.6529140625, 248.18953693181817, 0.668129)","(66.38127031249999, 246.59855113636362, 0.7386)","(66.360246875, 262.8354403409091, 0.672661)","(62.7867296875, 263.64579829545454, 0.676688)","(55.6565140625, 256.3296420454546, 0.700598)"
22,"(72.1781328125, 57.29502556818181, 0.807577)","(64.5802625, 80.03592926136363, 0.824851)","(57.866778124999996, 80.02029971590909, 0.767778)","(77.06958593750001, 87.34282670454546, 0.940359)","(91.390284375, 62.14502642045455, 0.896584)","(72.1613140625, 80.83830255681819, 0.732285)","(73.07560000000001, 108.46394886363636, 0.687313)","(85.5752015625, 114.12371306818181, 0.829083)","(67.25818124999999, 149.09227272727273, 0.612907)","(61.8869265625, 149.08802556818182, 0.587886)","(61.8972046875, 197.85985227272724, 0.737002)","(58.3232203125, 250.6469431818182, 0.771548)","(73.50447812499999, 149.10076704545455, 0.625918)","(69.50208281249999, 198.6430284090909, 0.754639)","(69.4824609375, 242.51363352272725, 0.780444)","(69.48900156250001, 54.85868522727273, 0.885361)","(72.6154203125, 54.05155511363636, 0.670613)","(61.8944015625, 55.65885, 0.924957)","(0.0, 0.0, 0)","(80.6734703125, 250.61211647727276, 0.777599)","(80.65244687499998, 248.2031278409091, 0.659845)","(66.80314062500001, 248.19293465909092, 0.753026)","(65.9327703125, 262.8065596590909, 0.67584)","(62.77598437500001, 263.6211647727273, 0.686753)","(55.6462359375, 256.31435227272726, 0.702895)"
