,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
126,"(55.210350000000005, 35.327699431818175, 0.809022)","(44.92563765625, 64.59631676136362, 0.625137)","(44.475595937499996, 67.81940085227274, 0.690552)","(73.5292390625, 69.49448039772727, 0.854238)","(97.6398515625, 56.47540880681818, 0.815217)","(46.7001559375, 62.15190681818182, 0.393923)","(0.0, 0.0, 0)","(0.0, 0.0, 0)","(50.723481250000006, 146.6739403409091, 0.475446)","(47.59285781249999, 148.2802159090909, 0.444238)","(48.044628124999996, 203.53405681818182, 0.672237)","(44.01630390625, 266.87958522727274, 0.686564)","(54.2984, 146.6645965909091, 0.407126)","(52.52729218750001, 199.48056818181817, 0.621509)","(52.5067359375, 245.7635596590909, 0.742605)","(52.0591703125, 30.508617897727273, 0.842484)","(54.7314828125, 29.63973409090909, 0.064639)","(43.5679440625, 35.38427159090909, 0.890786)","(0.0, 0.0, 0)","(66.378934375, 252.27275568181818, 0.668229)","(65.9187546875, 249.84677840909092, 0.616606)","(51.165440625, 251.46664488636364, 0.558676)","(58.755368749999995, 276.6505994318182, 0.694483)","(55.1874578125, 278.26961647727273, 0.60551)","(40.448579843750004, 270.9738465909091, 0.658106)"
127,"(245.08002187500003, 80.02599090909092, 0.674061)","(248.68157031249999, 113.32184943181817, 0.85054)","(241.07388906249997, 107.66548295454547, 0.816896)","(226.78028750000001, 132.81291193181818, 0.772027)","(220.08081875000002, 119.01389204545455, 0.734654)","(257.14981093750004, 116.59810795454544, 0.723475)","(241.96201250000001, 145.83555113636365, 0.843819)","(227.21664062500003, 120.66603693181818, 0.771188)","(241.5158484375, 166.18963636363634, 0.680772)","(234.818715625, 161.27652272727272, 0.624827)","(209.7928828125, 166.9668664772727, 0.817892)","(212.0307109375, 219.77349431818183, 0.75073)","(248.2050390625, 171.85704545454544, 0.632363)","(226.76954218749998, 179.15366477272727, 0.812687)","(227.66514062500002, 224.61610511363634, 0.784272)","(246.432996875, 75.19578181818181, 0.114085)","(248.6675546875, 76.791609375, 0.677811)","(0.0, 0.0, 0)","(254.90544218749997, 88.17866761363636, 0.800902)","(219.16419687500002, 237.6132613636364, 0.6909)","(222.7489265625, 237.66507670454547, 0.694896)","(230.787821875, 228.71376420454544, 0.601551)","(201.73436562499998, 231.17541761363637, 0.741191)","(201.732496875, 229.5045852272727, 0.671026)","(214.7123671875, 224.67811363636366, 0.756873)"
128,"(244.6245140625, 81.66038267045455, 0.769142)","(249.1095140625, 113.3065596590909, 0.837837)","(241.51304531250003, 107.63320454545456, 0.83176)","(226.771878125, 132.80186931818182, 0.802383)","(220.07381093749999, 114.97654261363637, 0.70672)","(257.1563515625, 116.60660227272729, 0.724956)","(241.52519218749998, 145.8126164772727, 0.861823)","(226.790565625, 119.85567897727272, 0.822554)","(241.52425781250003, 166.18199147727273, 0.685096)","(234.8257234375, 160.48145454545454, 0.633556)","(209.7891453125, 166.9626193181818, 0.820974)","(212.45304843750003, 220.5753579545454, 0.759126)","(248.212046875, 171.8587443181818, 0.633514)","(226.773746875, 179.19613636363638, 0.814334)","(227.66140312500002, 224.64498579545452, 0.781528)","(245.10384843749998, 78.40298153409091, 0.219375)","(247.77008750000002, 80.86446505681818, 0.771957)","(0.0, 0.0, 0)","(254.92459687500002, 89.00091761363637, 0.854465)","(219.16279531249998, 237.6175085227273, 0.678172)","(222.74659062499998, 237.67696875000001, 0.683876)","(230.78408437500002, 229.52921874999998, 0.609283)","(201.732496875, 231.17881534090907, 0.736091)","(201.7353, 229.51053124999999, 0.673889)","(215.150121875, 225.4493977272727, 0.754364)"
129,"(245.10011093750003, 80.02157386363636, 0.729684)","(249.12773437500002, 112.54801704545453, 0.810196)","(241.52612656250002, 106.86616761363636, 0.803038)","(227.224115625, 132.0314346590909, 0.781733)","(220.0901625, 118.21032954545453, 0.671165)","(257.6001796875, 117.40676704545453, 0.724867)","(241.52425781250003, 145.84149715909092, 0.879387)","(227.20449375, 120.63121022727275, 0.82992)","(241.5223890625, 166.9592215909091, 0.68059)","(235.25740468749999, 161.28161931818184, 0.615432)","(209.7854078125, 167.76618181818182, 0.814013)","(212.457253125, 221.39336079545456, 0.760792)","(248.2059734375, 172.62832954545456, 0.645696)","(226.77655000000001, 179.97761363636363, 0.812054)","(227.66467343750003, 224.6364914772727, 0.775092)","(248.19849843749998, 74.38678295454545, 0.174289)","(249.11091562500002, 78.40238693181819, 0.691133)","(0.0, 0.0, 0)","(255.36749062500002, 89.0034659090909, 0.867942)","(219.60615625, 237.6548835227273, 0.691878)","(223.1964921875, 238.46354261363638, 0.673258)","(230.789690625, 229.50373579545456, 0.592716)","(201.7525859375, 231.97558238636364, 0.732376)","(201.7395046875, 230.2988039772727, 0.689391)","(215.15058906250002, 225.47657954545457, 0.753625)"
130,"(245.09590625, 81.68747954545454, 0.719665)","(249.56642343749996, 113.32439772727274, 0.81536)","(241.95687343749998, 106.87805965909091, 0.804614)","(227.659534375, 132.03738068181818, 0.759796)","(221.8575328125, 119.84718465909091, 0.639587)","(258.05381875, 118.23156534090907, 0.746372)","(241.51257812500003, 145.87292613636365, 0.884595)","(227.2213125, 120.68132670454547, 0.753422)","(241.52799531249997, 166.98555397727273, 0.660973)","(235.7017, 162.08773011363635, 0.598723)","(209.7947515625, 167.79676136363636, 0.79032)","(212.4595890625, 222.1986221590909, 0.76633)","(248.2059734375, 172.64956534090908, 0.630542)","(226.783090625, 179.98525852272726, 0.809881)","(227.6758859375, 224.65602840909094, 0.765461)","(246.43860312500001, 79.22302301136364, 0.270798)","(248.67456249999998, 80.8715153409091, 0.709366)","(0.0, 0.0, 0)","(255.80104062499998, 89.80957670454545, 0.816816)","(219.6262453125, 237.6591306818182, 0.697113)","(223.639853125, 238.47713352272729, 0.6852)","(230.79763281249998, 229.52157386363638, 0.598503)","(201.74417656249997, 231.97982954545455, 0.736074)","(201.7367015625, 230.3089971590909, 0.688156)","(215.1496546875, 226.26909943181818, 0.748366)"
131,"(58.3092046875, 39.415590056818175, 0.779366)","(46.2514690625, 67.85312329545455, 0.688928)","(45.364093125, 68.70544318181818, 0.688273)","(73.5133546875, 84.11362670454544, 0.819839)","(95.4029578125, 74.38686789772729, 0.746963)","(48.033882812499996, 65.41245085227273, 0.450511)","(69.49787812500001, 90.59020454545454, 0.205604)","(0.0, 0.0, 0)","(52.07645625000001, 147.46730965909092, 0.522697)","(48.498734375, 148.2802159090909, 0.496804)","(48.9327515625, 203.53320738636364, 0.674774)","(43.57434453125, 268.50539772727274, 0.697069)","(56.09426875, 147.46136363636364, 0.450079)","(54.293728125, 201.8912556818182, 0.619816)","(52.0778578125, 247.38257670454544, 0.747136)","(55.174843749999994, 35.39251107954546, 0.916656)","(56.5320234375, 34.52770454545455, 0.0859559)","(44.92320828125, 36.20363352272727, 0.918692)","(0.0, 0.0, 0)","(65.92389375, 254.7021306818182, 0.707599)","(65.4562390625, 250.66817897727273, 0.627192)","(50.718809375, 252.27785227272727, 0.559493)","(58.30733593750001, 278.26451988636364, 0.647597)","(54.3007359375, 280.70748579545455, 0.588165)","(40.4315275, 272.59116477272727, 0.631679)"
132,"(58.3162125, 40.24616448863636, 0.778862)","(45.362084218750006, 67.85354801136364, 0.67946)","(44.923441874999995, 68.70323465909091, 0.703465)","(73.0807390625, 87.34707386363635, 0.886002)","(97.6323765625, 80.02055454545456, 0.799577)","(47.142021875000005, 65.40888323863636, 0.420995)","(68.598075, 92.23640340909091, 0.0781109)","(0.0, 0.0, 0)","(52.061973437499994, 148.27511931818182, 0.512721)","(48.932284375, 149.90178125000003, 0.4793)","(48.942095312499994, 204.3061903409091, 0.660993)","(43.58069828125, 268.4935056818182, 0.680852)","(55.637826562499995, 147.47495454545455, 0.42863)","(53.859243750000005, 201.90484659090907, 0.61149)","(52.0843984375, 247.39107102272726, 0.730142)","(55.190728125, 36.161586647727276, 0.90668)","(56.54276875, 35.32166846590909, 0.0970409)","(44.931757812499995, 36.97500255681818, 0.889674)","(0.0, 0.0, 0)","(66.35370625, 255.49719886363638, 0.717819)","(65.4739921875, 251.44116193181821, 0.629505)","(50.728153125, 253.07801704545454, 0.536457)","(58.3138765625, 278.2798096590909, 0.642443)","(54.736621875000004, 280.7091846590909, 0.583263)","(40.43582562499999, 272.56907954545454, 0.614284)"
133,"(58.7464921875, 41.027556818181814, 0.800941)","(45.37586625, 67.88115454545455, 0.67884)","(45.80983671875, 69.47120596590909, 0.673082)","(73.4984046875, 88.99667045454547, 0.8404)","(96.29715468750001, 81.64356392045454, 0.812311)","(46.2567015625, 67.02688096590909, 0.417398)","(70.8307640625, 88.99242329545454, 0.230856)","(84.23904531250001, 80.81893551136365, 0.206046)","(52.0675796875, 147.4588153409091, 0.520064)","(49.37985, 148.2904090909091, 0.478345)","(49.3821859375, 203.51621875000004, 0.64569)","(43.57042015625, 268.5096448863637, 0.687562)","(55.632687499999996, 146.66884375, 0.430325)","(54.3044734375, 201.88700852272729, 0.622928)","(52.0750546875, 246.59175568181817, 0.744695)","(55.620540625000004, 36.16659829545454, 0.902394)","(0.0, 0.0, 0)","(45.804370625000004, 36.97449289772727, 0.862999)","(0.0, 0.0, 0)","(66.3495015625, 255.50314488636366, 0.716966)","(65.4697875, 251.44795738636364, 0.617787)","(50.285259375, 252.26850852272727, 0.544573)","(57.868646874999996, 278.2806590909091, 0.630322)","(53.850367187500005, 281.49151136363633, 0.577748)","(40.00306984375, 272.58521875, 0.61518)"
134,"(58.7605078125, 41.819651988636366, 0.841813)","(46.70702359375, 68.65566647727273, 0.708228)","(44.470550312499995, 69.4646653409091, 0.717625)","(73.07560000000001, 91.42349715909091, 0.812753)","(94.9736125, 85.72890625, 0.768156)","(49.3831203125, 67.84267528409092, 0.518201)","(72.61215, 88.97628409090909, 0.352046)","(88.7090953125, 80.88434176136364, 0.585697)","(52.060571875, 148.27851704545455, 0.539678)","(48.4786453125, 149.09906818181818, 0.500215)","(49.3784484375, 203.51621875000004, 0.659667)","(43.580137656249995, 268.5045482954545, 0.692867)","(56.08305625, 147.47835227272728, 0.467984)","(54.739425000000004, 201.09363920454544, 0.648752)","(52.07645625000001, 246.5900568181818, 0.744205)","(55.635957812499996, 36.19590369318182, 0.903713)","(58.760040625, 36.13865198863636, 0.0618945)","(45.812593125, 37.00040056818182, 0.853292)","(0.0, 0.0, 0)","(66.360246875, 255.52438068181817, 0.7226)","(65.902403125, 251.47004261363637, 0.614677)","(50.71600624999999, 252.27190625, 0.546535)","(58.30686875, 279.079125, 0.655379)","(54.2998015625, 281.4898125, 0.600576)","(40.4338634375, 272.5843693181818, 0.631966)"
135,"(58.774990625, 41.82959034090909, 0.824165)","(47.1480953125, 68.66917244318182, 0.694781)","(45.362784999999995, 69.49278153409091, 0.699091)","(73.0592484375, 93.05100852272727, 0.796336)","(95.85659687500001, 88.14893749999999, 0.782204)","(48.497800000000005, 67.84802670454545, 0.505202)","(69.93703437500001, 97.09940056818182, 0.488823)","(90.48674375, 82.4754125, 0.390134)","(52.0694484375, 146.67648863636362, 0.531841)","(48.935087499999995, 148.2853125, 0.490637)","(49.83535781250001, 203.5323579545455, 0.638002)","(44.020975781249994, 269.30131534090907, 0.716182)","(55.643899999999995, 146.6628977272727, 0.455558)","(54.739425000000004, 201.90739488636365, 0.623102)","(52.52121875, 246.57221875, 0.714768)","(55.66445625, 36.17381846590909, 0.873774)","(0.0, 0.0, 0)","(46.70337953125, 37.002184375, 0.840052)","(0.0, 0.0, 0)","(66.38220468749999, 255.52862784090908, 0.709682)","(65.92389375, 251.46494602272728, 0.615496)","(51.1696453125, 251.47683806818182, 0.533127)","(58.7520984375, 279.06723295454543, 0.678119)","(55.183253125, 281.4889630681818, 0.621984)","(40.44624390625, 273.39132954545454, 0.645204)"
136,"(245.08702968749998, 87.35726704545453, 0.821794)","(251.34687499999998, 114.18657102272726, 0.818924)","(242.415184375, 110.11439488636366, 0.73703)","(234.3762890625, 133.690375, 0.513223)","(224.979746875, 127.9770965909091, 0.27784)","(258.9503515625, 119.83614204545455, 0.804875)","(245.54066875, 152.3787244318182, 0.838521)","(228.55419843750002, 139.3204090909091, 0.784991)","(241.5223890625, 168.58758238636364, 0.682482)","(235.7105765625, 162.91167897727271, 0.638844)","(210.6791375, 171.02035511363638, 0.789896)","(212.4866859375, 223.80319886363634, 0.782325)","(247.76074375, 173.4701164772727, 0.62773)","(227.2180421875, 184.01411363636365, 0.805629)","(228.55139531249998, 224.67301704545454, 0.743992)","(245.98870156249998, 82.48603039772726, 0.227914)","(248.2260625, 86.51378125000001, 0.797625)","(0.0, 0.0, 0)","(255.80617968749996, 92.23895170454544, 0.876094)","(219.6299828125, 239.26115909090913, 0.659559)","(223.65013125000002, 240.0978494318182, 0.656521)","(230.8093125, 230.3132443181818, 0.655293)","(202.17912812499998, 233.59969602272727, 0.709889)","(202.180996875, 230.36166193181816, 0.693875)","(215.6065640625, 228.7027215909091, 0.745554)"
137,"(244.65441406249997, 89.01026136363636, 0.816351)","(251.77061406250002, 114.97569318181819, 0.810144)","(242.41331562500002, 111.73001420454545, 0.738908)","(237.0439296875, 137.72347727272725, 0.594807)","(227.22224687500002, 133.6445056818182, 0.330794)","(259.37689375, 119.85822727272729, 0.799444)","(248.21998906250002, 153.96461363636365, 0.818839)","(230.342125, 140.1978721590909, 0.807241)","(241.53266718750004, 171.00421590909093, 0.689938)","(236.16047812500003, 164.53664204545456, 0.664094)","(211.1253015625, 171.03819318181817, 0.796491)","(212.9024828125, 223.81594034090907, 0.786328)","(247.77195625, 175.90713636363637, 0.623394)","(227.22738593749997, 184.02260795454546, 0.812801)","(228.1159765625, 224.67726420454545, 0.747908)","(245.0865625, 86.55200568181819, 0.259847)","(247.77756250000002, 88.14299147727272, 0.865039)","(0.0, 0.0, 0)","(255.3847765625, 93.81294886363636, 0.910366)","(219.62390937499998, 239.2798465909091, 0.645924)","(223.6412546875, 240.88697159090913, 0.646555)","(230.79996875, 230.32598579545456, 0.658679)","(202.1833328125, 234.39731250000003, 0.693079)","(202.1898734375, 231.12020454545456, 0.681354)","(216.03077031249998, 228.71376420454544, 0.739905)"
138,"(59.202467187500005, 41.86314289772728, 0.808527)","(47.58771875, 68.64793664772726, 0.720636)","(45.377174375, 68.69125767045455, 0.730365)","(70.8401078125, 97.9038125, 0.678073)","(94.9628671875, 93.83248579545455, 0.825872)","(48.9364890625, 67.83749375000001, 0.506293)","(68.1519109375, 93.04166477272729, 0.458464)","(84.68147187500001, 86.53841477272726, 0.616848)","(52.0647765625, 147.4707073863636, 0.514802)","(48.942095312499994, 149.09651988636364, 0.475509)","(49.8269484375, 204.3342215909091, 0.641871)","(44.018406250000005, 269.3166051136364, 0.716529)","(55.628949999999996, 146.67563920454546, 0.435798)","(54.30167031249999, 203.51961647727273, 0.613963)","(52.522153125, 246.58326136363635, 0.724457)","(56.9749171875, 36.18757926136364, 0.843788)","(0.0, 0.0, 0)","(48.0581765625, 36.97168977272727, 0.9093)","(0.0, 0.0, 0)","(66.3784671875, 255.49295170454548, 0.695934)","(65.913615625, 250.67667329545452, 0.621637)","(51.1687109375, 251.4827840909091, 0.565974)","(58.30686875, 279.89118181818185, 0.648121)","(54.736621875000004, 281.5152954545454, 0.584645)","(40.440217187500004, 274.1889460227273, 0.612939)"
139,"(244.1797515625, 89.00686363636365, 0.775475)","(251.80471875, 118.2026846590909, 0.769985)","(244.64740625, 113.35497727272728, 0.725847)","(236.1487984375, 136.10785795454547, 0.463754)","(224.0878859375, 133.6496022727273, 0.367713)","(258.9484828125, 120.6694346590909, 0.765602)","(248.2153171875, 156.41097727272728, 0.808284)","(230.8060421875, 145.80157386363635, 0.824395)","(242.40630781250002, 171.03394602272726, 0.667465)","(237.04533124999998, 164.54258806818183, 0.659808)","(211.13604687499998, 171.82391761363635, 0.814912)","(212.92117031249998, 223.83292897727276, 0.796265)","(248.21718593750003, 177.51171306818182, 0.626971)","(227.6571984375, 184.81597727272728, 0.805329)","(228.12158281249998, 225.45109659090906, 0.753657)","(244.6432015625, 86.52227556818181, 0.151947)","(246.43673437500001, 87.38529829545453, 0.805884)","(0.0, 0.0, 0)","(255.35067187500002, 93.85287215909091, 0.90425)","(220.05932812499998, 240.0800113636364, 0.665338)","(223.6557375, 240.90480965909094, 0.662351)","(230.80323906249998, 230.33448011363637, 0.676253)","(202.206225, 235.99084659090911, 0.741857)","(202.21183125, 231.15333238636364, 0.700749)","(216.0522609375, 229.50883238636362, 0.773908)"
140,"(244.63058750000002, 87.37085795454546, 0.7853)","(252.242940625, 119.00624715909092, 0.788499)","(245.53319375000004, 113.36517045454545, 0.74621)","(233.925453125, 133.64365625, 0.799127)","(223.64359062499997, 135.2932528409091, 0.457794)","(258.95455625, 121.48064204545454, 0.756095)","(248.20130156250002, 157.22303409090912, 0.801699)","(229.45867343749998, 145.83470170454544, 0.803889)","(241.51257812500003, 171.82986363636363, 0.712965)","(235.7077734375, 165.32661363636365, 0.672544)","(211.5836125, 171.85789488636362, 0.819034)","(212.9305140625, 224.63054545454543, 0.794166)","(247.324390625, 178.30593181818182, 0.642792)","(227.65673125, 184.83041761363637, 0.80634)","(228.54999375, 226.26400284090906, 0.731698)","(245.087496875, 84.09196619318182, 0.0873307)","(248.19803124999999, 84.90945937500001, 0.729997)","(0.0, 0.0, 0)","(254.9278671875, 93.8384318181818, 0.891955)","(220.0747453125, 241.68798579545452, 0.665852)","(224.0944265625, 242.50089204545452, 0.673964)","(230.80323906249998, 231.12445170454546, 0.677089)","(202.19921718749998, 236.03501704545457, 0.766674)","(202.20996250000002, 231.9594431818182, 0.689743)","(216.05880156249998, 230.3132443181818, 0.790182)"
141,"(244.20404531250003, 87.3317840909091, 0.758641)","(251.7911703125, 119.02408522727274, 0.806436)","(244.64366875000002, 113.37536363636364, 0.779711)","(233.4690109375, 133.67933238636363, 0.729375)","(223.6515328125, 138.51769602272728, 0.427355)","(258.9269921875, 122.27571022727273, 0.749777)","(247.32952968749998, 158.01215624999998, 0.786247)","(229.4568046875, 146.63401704545456, 0.763519)","(241.5322, 171.03649431818184, 0.681116)","(235.706371875, 165.31811931818186, 0.66435)","(211.12997343749998, 172.62323295454547, 0.821181)","(212.93285000000003, 224.6551789772727, 0.801878)","(248.21298125, 176.72428977272727, 0.61217)","(227.239065625, 184.84995454545455, 0.806382)","(228.56120625, 227.9059545454545, 0.721855)","(0.0, 0.0, 0)","(247.771021875, 84.10343352272727, 0.706675)","(0.0, 0.0, 0)","(254.4774984375, 94.63095170454545, 0.872765)","(220.07287656250003, 242.5323210227273, 0.708066)","(224.08321406249996, 243.32059375, 0.698474)","(230.810246875, 231.94585227272728, 0.651545)","(202.19688125000002, 236.82159090909093, 0.774766)","(202.2066921875, 232.7664034090909, 0.682035)","(216.06487500000003, 230.34042613636365, 0.802252)"
142,"(244.18395625000002, 88.14299147727272, 0.747004)","(251.79444062499996, 119.01474147727272, 0.797091)","(244.65020937500003, 113.36686931818181, 0.758634)","(233.90115937500002, 135.28305965909092, 0.679457)","(223.65340156250002, 138.52364204545455, 0.361797)","(258.9269921875, 122.27401136363638, 0.745925)","(247.31971875000002, 158.79788068181819, 0.802169)","(229.903903125, 147.48005113636364, 0.751072)","(241.5177171875, 171.84855113636362, 0.713951)","(235.7143140625, 165.3614403409091, 0.675883)","(211.13698125000002, 172.65551136363635, 0.81523)","(212.93752187500002, 224.6551789772727, 0.798303)","(247.7593421875, 178.31442613636364, 0.634925)","(227.2339265625, 185.66625852272728, 0.81286)","(228.55933749999997, 227.08370454545454, 0.722719)","(0.0, 0.0, 0)","(246.879628125, 86.52482386363637, 0.719576)","(0.0, 0.0, 0)","(253.577228125, 94.65388636363636, 0.854352)","(220.08175312499998, 242.49834375, 0.680451)","(224.093025, 242.52807386363634, 0.674613)","(230.80744374999998, 231.14823579545453, 0.674407)","(202.201553125, 236.82838636363638, 0.764493)","(202.20996250000002, 232.7698011363636, 0.666937)","(216.480671875, 230.34042613636365, 0.799824)"
143,"(242.86041406250004, 90.6156875, 0.708403)","(252.70171874999997, 119.81405681818183, 0.765459)","(248.223259375, 114.18147443181817, 0.666713)","(241.96434843750004, 140.18088352272727, 0.360716)","(234.36834687500001, 140.14860511363636, 0.522935)","(258.49717968749997, 123.08606818181819, 0.742546)","(245.9835625, 158.81741761363637, 0.838951)","(230.33464999999998, 149.07868181818182, 0.720846)","(242.85480781249998, 171.8655397727273, 0.668837)","(237.5055109375, 166.14036931818183, 0.663095)","(211.1365140625, 172.68439204545456, 0.810872)","(212.9417265625, 224.65263068181815, 0.795326)","(248.21251406250005, 178.3348125, 0.630611)","(227.65673125, 186.46557386363637, 0.802968)","(228.56494375, 227.09389772727272, 0.716762)","(0.0, 0.0, 0)","(245.54020156250002, 88.16932386363636, 0.758279)","(0.0, 0.0, 0)","(252.700784375, 94.69041193181818, 0.852734)","(220.0560578125, 242.50598863636364, 0.656445)","(223.64265625, 242.53317045454548, 0.653851)","(230.8116484375, 231.17626704545452, 0.670115)","(202.21323281250002, 236.8275369318182, 0.762141)","(202.6393078125, 232.76895170454546, 0.663416)","(216.484409375, 230.33957670454544, 0.776409)"
144,"(242.859946875, 90.6156875, 0.631627)","(252.25181718750002, 119.81660511363637, 0.776913)","(247.318784375, 114.96974715909091, 0.645418)","(241.06080781249997, 143.41127272727272, 0.365174)","(233.90349531249998, 140.17748579545454, 0.471599)","(258.493909375, 121.4916846590909, 0.742986)","(246.43393125000003, 158.83695454545452, 0.831414)","(228.55746875000003, 150.7172357954545, 0.728635)","(243.3042421875, 172.6300284090909, 0.665169)","(237.94606875, 166.15990625, 0.633421)","(211.57053125000002, 172.67929545454547, 0.810117)","(212.93798906249998, 224.67726420454545, 0.791318)","(248.21905468749998, 178.3297159090909, 0.630795)","(227.2138375, 186.45877840909088, 0.815246)","(228.55139531249998, 227.0989943181818, 0.721408)","(0.0, 0.0, 0)","(245.5364640625, 88.18036647727273, 0.712861)","(0.0, 0.0, 0)","(252.69564531249998, 94.68191761363636, 0.854554)","(220.0569921875, 242.52637500000003, 0.671294)","(223.64452500000002, 243.3154971590909, 0.67908)","(230.8116484375, 231.1686221590909, 0.671422)","(202.19921718749998, 236.83688068181817, 0.785445)","(202.2066921875, 233.57251420454548, 0.681134)","(216.4830078125, 230.3625113636364, 0.765378)"
145,"(242.40630781250002, 90.6156875, 0.644395)","(253.12779375000002, 119.8429375, 0.762903)","(248.2312015625, 115.77585795454546, 0.659425)","(241.05660312500004, 145.01245170454547, 0.474365)","(232.13145312499998, 142.6000653409091, 0.421749)","(258.49437656249995, 122.29864488636363, 0.734065)","(245.99103749999998, 158.85564204545454, 0.852823)","(228.5626078125, 152.29717897727272, 0.731506)","(242.40864375000004, 172.6487159090909, 0.66507)","(237.936725, 166.18708806818182, 0.620899)","(211.1383828125, 172.65551136363635, 0.810036)","(212.93285000000003, 224.66792045454548, 0.790347)","(247.32158750000002, 178.34160795454545, 0.628153)","(227.2096328125, 185.679, 0.831028)","(228.1225171875, 227.0803068181818, 0.728109)","(0.0, 0.0, 0)","(245.1019796875, 88.1812159090909, 0.724607)","(0.0, 0.0, 0)","(252.68209687499996, 94.69720738636364, 0.862403)","(220.05372187499998, 242.52212784090912, 0.669275)","(223.6468609375, 243.3095511363636, 0.67242)","(230.8088453125, 231.15588068181816, 0.679825)","(202.203421875, 236.83263352272726, 0.779075)","(202.21323281250002, 232.78254261363637, 0.687127)","(216.476934375, 230.34976988636362, 0.761316)"
146,"(242.40397187499997, 89.79173863636365, 0.742102)","(251.78883437500002, 119.03937499999998, 0.791175)","(244.65675, 114.17043181818181, 0.712685)","(235.26020781250003, 137.71498295454546, 0.383664)","(230.33278125, 140.14096022727273, 0.280818)","(258.4878359375, 121.49083522727274, 0.739055)","(247.3257921875, 158.85649147727273, 0.825466)","(229.011575, 151.53863636363636, 0.728805)","(241.9624796875, 171.85704545454544, 0.677611)","(237.0457984375, 166.1463153409091, 0.644914)","(211.58407968749998, 172.6206846590909, 0.819285)","(213.3603265625, 224.65432954545452, 0.779082)","(247.7621453125, 178.31017897727273, 0.620977)","(227.66373906249999, 185.6280340909091, 0.80234)","(228.55139531249998, 226.26909943181818, 0.724138)","(0.0, 0.0, 0)","(245.09964375, 88.1353465909091, 0.804611)","(0.0, 0.0, 0)","(252.25695625, 94.63944602272727, 0.893319)","(220.06680312499998, 242.51957954545452, 0.685414)","(223.65386875, 243.30530397727273, 0.676428)","(230.8088453125, 231.1465369318182, 0.667823)","(202.64164375000001, 236.81224715909087, 0.764703)","(202.6486515625, 231.97728124999998, 0.686134)","(216.4886140625, 230.33617897727274, 0.775745)"
147,"(241.95780781250002, 88.98647727272727, 0.781117)","(251.342203125, 119.04022443181817, 0.791654)","(243.74293125000003, 114.13815340909092, 0.747505)","(233.4774203125, 136.9080227272727, 0.706913)","(220.06960625000002, 136.1010625, 0.354274)","(258.5018515625, 122.28930113636363, 0.734448)","(247.7714890625, 158.83780397727273, 0.801206)","(229.8838140625, 152.29972727272727, 0.71824)","(242.4193890625, 171.85025, 0.647887)","(237.04019218750003, 166.15396022727273, 0.622452)","(212.0279078125, 171.85025, 0.823734)","(212.9445296875, 224.62714772727273, 0.78592)","(248.6596125, 177.52615340909088, 0.591251)","(228.1225171875, 184.8346647727273, 0.779457)","(228.55746875000003, 225.46128977272724, 0.729501)","(0.0, 0.0, 0)","(245.08422656250002, 87.32583806818181, 0.811276)","(0.0, 0.0, 0)","(252.2480796875, 93.86646306818182, 0.895252)","(220.0710078125, 242.50344034090907, 0.687344)","(224.08555, 242.52297727272725, 0.672328)","(230.8097796875, 230.35741477272725, 0.672592)","(202.6393078125, 236.7935596590909, 0.762987)","(202.6458484375, 231.9568948863636, 0.692214)","(216.48487656250003, 230.31239488636365, 0.770178)"
148,"(60.1144171875, 41.89015482954546, 0.791284)","(48.033882812499996, 68.65948892045454, 0.749585)","(44.925684375, 69.50068125, 0.72582)","(59.223957812500004, 115.78010511363637, 0.793794)","(83.780734375, 115.80473863636364, 0.71084)","(50.7202109375, 67.05253380681819, 0.564509)","(59.204803125, 106.87890909090909, 0.619237)","(76.6379046875, 101.17497443181819, 0.759439)","(52.0610390625, 146.64675852272725, 0.537358)","(48.9364890625, 147.4630625, 0.511887)","(49.378915625, 204.3061903409091, 0.642026)","(44.46573828125, 268.5283323863636, 0.727122)","(55.628015625, 145.8516903409091, 0.453697)","(54.30587499999999, 201.09024147727274, 0.612037)","(52.9571046875, 246.5900568181818, 0.709725)","(58.3278921875, 36.988848295454545, 0.842139)","(60.1060078125, 36.19726278409091, 0.0879505)","(48.9411609375, 37.81755397727272, 0.839244)","(0.0, 0.0, 0)","(67.2605171875, 255.50229545454542, 0.68591)","(66.3644515625, 251.45050568181819, 0.618444)","(51.6003921875, 252.27020738636367, 0.55959)","(58.760040625, 279.89712784090915, 0.667727)","(55.190728125, 281.52039204545457, 0.603707)","(40.8965659375, 273.3802869318182, 0.641176)"
